"","average","sd","ratio","ava","avb","cumsum","p","padj"
"a30b00b3e720e6254c0392522c98fcbb",3;49390780062134e-05,5;61986872737472e-05,0;621706301359371,4;02232417051732e-05,4;11178424557047e-05,0;917642200218499,0;704,1
"ac8907b546cb70d9b198db217cf26a4a",3;49379378066228e-05,3;42089875383517e-05,1;02130873553197,5;26860111417964e-05,4;92168213424065e-05,0;917701642198903,0;635,1
"d90a28581d38e7892fb5be04e7840b5d",3;49292889584973e-05,4;50247753980328e-05,0;775779304831876,4;96447046284928e-05,3;79602108793269e-05,0;91776106946451,0;794,1
"ae08e60751ed96f01f626b51ae19c881",3;49231319599807e-05,6;00998532461906e-05,0;581085145365048,6;38151724787469e-05,1;45509648063903e-05,0;917820486254851,0;053,1
"51f43b9b44c65586c6dcd5d84d371157",3;49222414348882e-05,5;84010090764583e-05,0;597973254009501,5;66195728499739e-05,2;21608764953473e-05,0;917879901530089,0;237,1
"96593a57af0fe410a5f2a6bdb55d8ed3",3;49090323346513e-05,3;86078373104942e-05,0;904195488960021,4;51874407374535e-05,4;98731694827621e-05,0;917939294331903,0;642,1
"a95aa7a89d9aecc62150151c82310d96",3;49027900281549e-05,6;52224215165795e-05,0;535134838857258,6;10674760251415e-05,1;35926062707061e-05,0;917998676513312,0;119,1
"592ecbc4a115ffcf1f0bab5286e84eb6",3;48780391397188e-05,3;9125542171299e-05,0;891439126568936,4;47394391424341e-05,5;19360821594608e-05,0;91805801658457,0;423,1
"22f052b0376a6d92bfed989e6f199b05",3;48745704433894e-05,5;92360645073698e-05,0;588738815338594,2;14684988680586e-05,5;64356961985348e-05,0;91811735075433,0;207,1
"7c1daa3e91892bebcbd7de6b2ebdf799",3;48543774771224e-05,5;08352367040607e-05,0;685634212348189,2;58548035255064e-05,5;6342581361112e-05,0;918176650568602,0;309,1
"e53f0f0324861da44392c0be3c80fa07",3;48235974569606e-05,5;78540795192206e-05,0;601921208432524,5;9997737437733e-05,1;76617047917879e-05,0;918235898015005,0;118,1
"47706f94a196a21056665d03a5e329e5",3;48107887462602e-05,2;75178672019389e-05,1;26502495599686,7;2170973436541e-05,6;10186207326794e-05,0;918295123669191,0;466,1
"e1fcbb011d6b891631d109536f3aaa4b",3;4792463191849e-05,3;41112667207651e-05,1;01996983802039,3;83756968199143e-05,5;89717035787133e-05,0;918354318145027,0;271,1
"a7cdacfc2e6783f8077eb28e22ca8791",3;47918591907232e-05,3;0352134057999e-05,1;14627390364843,5;11440621769133e-05,6;23589998351339e-05,0;91841351159324,0;683,1
"6c414732278c1c1b973ddf8ee3823c97",3;47855669818186e-05,0;000110450021182928,0;314943959351591,5;42607999784764e-05,1;78620563160208e-05,0;918472694336145,0;731,1
"433bd6c1eb135e4ffaaf8ce3bbe33c28",3;47855269668109e-05,4;73406515095141e-05,0;734791893597409,3;93053441438846e-05,4;58694146338043e-05,0;918531877010971,0;863,1
"ac6d93cebd2d9a2bf1682505caa60a4d",3;47545936045265e-05,4;22355226676193e-05,0;82287589709815,5;49657943106737e-05,3;30306584390113e-05,0;918591007057038,0;253,1
"2536bc18faa33837cfffcebe169359ae",3;47512824146208e-05,5;73122321084524e-05,0;606350182782284,4;41982856307376e-05,3;62865186675697e-05,0;918650131469581,0;923,1
"36b1ebfe9f5da567d5694775cb91d4d6",3;47496204153658e-05,0;000127992676828255,0;271496942453935,6;94992408307317e-05,0,0;918709253054467,0;47,1
"f15d30c515f23db6a2bd24bd6815dcf9",3;47120708565915e-05,0;000101972023286237,0;340407787723836,6;45266617539948e-05,6;23315631169408e-06,0;918768310754067,0;225,1
"091cc27e1471a05c52e47f2d6c1d7490",3;46905257345927e-05,4;73269736294722e-05,0;732996916434767,1;65602629544972e-05,6;52606773254192e-05,0;918827331797677,0;025,1
"6f64b303f3d004ffeac43b6d4e17deb1",3;4671787161438e-05,4;03334149118372e-05,0;859629347954428,4;18499544081483e-05,4;88104462097855e-05,0;918886320960243,0;706,1
"16d8eb95027ef68c0bb91e2877ca6394",3;46675742347852e-05,0;000104010669973715,0;333307863929213,2;01015350872295e-05,5;21052612519452e-05,0;918945302955108,0;494,1
"05f86c7e86b7a87825bc36194e67b6bd",3;46605829997449e-05,6;72345180390223e-05,0;515517683634293,2;57066924674406e-05,5;08389540838915e-05,0;919004273055372,0;403,1
"d70c03b575ce9be62b01c5cf5d6638b0",3;46261954192269e-05,4;16564075946851e-05,0;831233354449048,6;57890582007154e-05,1;67757088168337e-05,0;91906318465001,0;013,1
"a9b5ee66324dc77c83538cc202eddc82",3;46250313786198e-05,4;68525637295628e-05,0;739021061440278,4;45044707430506e-05,4;12042211604716e-05,0;919122094264197,0;813,1
"e1011df0bbcada3f26b137cc8f254b24",3;46028184165118e-05,4;46340337550139e-05,0;77525635721026,5;50842617854389e-05,3;01187542332531e-05,0;919180966086158,0;263,1
"c1ceaf9d6c730c201f39a01404063aac",3;45988444625992e-05,5;13833516597521e-05,0;673347365343238,5;00092858013012e-05,3;23522550995408e-05,0;919239831146996,0;638,1
"bcf727e641a3478c28585563ee74ef7d",3;45980514289344e-05,5;02834910714725e-05,0;688059852084594,4;19847008101247e-05,4;06947810778856e-05,0;919298694858599,0;769,1
"633ba187e202e931cdb6a78b8185f3b7",3;45945736557339e-05,3;85690758978641e-05,0;896951063783453,5;00824471482818e-05,4;36548289507916e-05,0;91935755265326,0;9,1
"332bec7d7149d255892dec859d98a719",3;4586926819992e-05,5;61287421219592e-05,0;616207053862706,5;01888662970651e-05,2;86186724408851e-05,0;919416397437908,0;341,1
"5b3d1b3501de9f08dedd315bf71e4fb8",3;45832410472335e-05,5;52898521513362e-05,0;625489844909953,2;8031896834889e-05,5;43385948865269e-05,0;919475235951732,0;534,1
"b055405ebe2956510dc628e429c55d43",3;45808062032076e-05,4;4272202645632e-05,0;781095227630817,3;81837612415156e-05,4;92490968059507e-05,0;919534070323012,0;761,1
"d6fcc24d96a62713914c5affaf8b81ca",3;45746021655391e-05,7;18976895018491e-05,0;48088613702461,6;34377191978098e-05,8;83059389194535e-06,0;919592894138996,0;087,1
"dfcb97aef31a965e20178f8331eb69ac",3;45432053432803e-05,7;3041343009945e-05,0;472926755174491,4;27714000466593e-05,3;31109964062159e-05,0;919651664537709,1,1
"a4c38122bb98f39306eb8ee9618fe12d",3;44929304035987e-05,4;47789501965393e-05,0;770293413583966,5;24657033753528e-05,3;26236216563004e-05,0;919710349400693,0;42,1
"d08fc31168a2b73d629974805bfd10f5",3;44810740703219e-05,6;1628237373636e-05,0;559501221189763,3;94126509805922e-05,3;89751108412669e-05,0;919769014091795,0;947,1
"b4408c21f7d009889ef49b5a47507f8a",3;44450721072463e-05,8;79403783725746e-05,0;391686648894252,3;4624466617968e-05,3;85523505871442e-05,0;919827617530628,0;86,1
"1a87c26ec9af9d52d7615c3aa47035bb",3;44142105260133e-05,8;04981951789495e-05,0;427515305771884,3;43445349717656e-05,3;93902482190847e-05,0;919886168462828,0;413,1
"b5472207bd139eae12fd3eccf26513a4",3;44072274559154e-05,4;05382720966475e-05,0;848759102851868,4;16128720658017e-05,4;68000388377303e-05,0;919944707514317,0;437,1
"5cf31f502ddd0eabc3970adcd2a6adb1",3;43964570782234e-05,8;54739564235798e-05,0;402420322136093,6;22770237689927e-05,1;01358294915952e-05,0;920003228241525,0;092,1
"34570f7b579ea70ac3c921c4e9d2e30e",3;43800877218812e-05,4;08131653810204e-05,0;842377389769164,5;01668674819039e-05,3;86281264556275e-05,0;920061721118579,0;66,1
"8bc76387fc4fa0e1a7ccaa0d02f6e593",3;43728901402364e-05,4;9931448843019e-05,0;688401617351469,5;18625553231517e-05,2;88267387735862e-05,0;920120201749961,0;295,1
"5a1ed6bcb7744a7e4e46718d746fcacd",3;4371018529706e-05,4;08772598006121e-05,0;84083470118492,5;41893922742586e-05,3;3893864291674e-05,0;920178679197062,0;345,1
"60fb2fd0e414f7ac9c96c6782adfe549",3;4365582144629e-05,6;3087756403555e-05,0;544726649094981,3;64029935358736e-05,4;12311668657108e-05,0;92023714739492,1,1
"a48334a1fe6b42cb528a8bf982d3b7ed",3;43647789341787e-05,5;78942370153654e-05,0;593578578901699,4;123219926899e-05,3;85045417283547e-05,0;920295614226227,0;902,1
"9c6b52431319bbc6892a5f0c94bcc639",3;4297749529179e-05,5;59266671152328e-05,0;613262890465312,4;79200148880333e-05,3;07429130302771e-05,0;920353967016443,0;521,1
"8063046b093b374a2f95892d994a42f5",3;42872962855727e-05,7;30232462978148e-05,0;469539468921128,0,6;85745925711453e-05,0;920412302021937,0;035,1
"8c881dc0c5b38358e6b62e84b908028c",3;42751850810462e-05,5;63294629879266e-05,0;608477043148673,5;92001451645079e-05,2;28421049820454e-05,0;920470616421923,0;203,1
"ec3113c664b30aeeafa80b0de7680185",3;42739363197113e-05,4;77178639330139e-05,0;718262166299499,2;84511309005106e-05,5;55347551844557e-05,0;920528928697317,0;311,1
"eb1954c9388c826a7b98d2cf3bbd9885",3;42675894990501e-05,5;73757806553054e-05,0;597248335581147,6;31803560494397e-05,1;06544554747829e-05,0;920587230174489,0;03,1
"895e42015336fb5623ec3d71b2cd26bf",3;42656087888792e-05,0;000117806555262852,0;290863345527973,3;95625853277794e-05,3;11969885769005e-05,0;920645528281762,0;747,1
"70463cab3df6c296af6630b1c9756b1e",3;42654362022563e-05,9;31181420748405e-05,0;367978091473482,2;84885710494919e-05,4;49350546984269e-05,0;920703826095404,0;865,1
"d303496c3c57cc79bcd21af50f2b5121",3;42510973496832e-05,4;73848621735718e-05,0;722827835274072,4;55336393991708e-05,3;79950508110096e-05,0;920762099513507,0;774,1
"2bb877cf950a21bf55a03a68543c81f7",3;42486574048089e-05,4;54298804151529e-05,0;753879541214586,3;09931219024195e-05,5;50809986736505e-05,0;920820368780387,0;462,1
"19929519d85edd687ce36f48c6ca4599",3;42384538198565e-05,3;77529827869214e-05,0;906907250563462,5;12110962762018e-05,4;10475178288528e-05,0;920878620687305,0;668,1
"740ec895154083dca7a7bcf381a48908",3;42218732529152e-05,4;47936962857309e-05,0;76398859863272,6;04193925506028e-05,2;35685558947575e-05,0;920936844384724,0;098,1
"7fd6c5e88e7921e83d44d16925cf4e82",3;42034947625544e-05,4;72318771953987e-05,0;724161240110238,4;36871484875777e-05,3;99086187695211e-05,0;920995036813729,0;914,1
"a83d5208bdd44a521e3df7ef39722f2e",3;4182265167182e-05,3;43301912485276e-05,0;995691079019203,5;23297785116491e-05,4;41110435181796e-05,0;921053193123568,0;609,1
"5eb96397a4b5f3d182cb490428791b88",3;41793184497142e-05,5;13924541774546e-05,0;665064920458854,5;59805513581843e-05,2;34649075612616e-05,0;921111344419983,0;249,1
"7de14fa38f6ef27edb2ee5cdba440f54",3;41791774228162e-05,4;16180271875277e-05,0;821258952732369,4;86978743804743e-05,3;86458244156199e-05,0;92116949547646,0;699,1
"ef80a6dc2ffe7fcc0746a85ebb708696",3;417591534951e-05,5;04399377468724e-05,0;677556652052552,4;96162109141213e-05,3;10011244435587e-05,0;921227640982978,0;47,1
"852005380fa0e5a22b200009fe0e1524",3;4175801919942e-05,4;70830724414914e-05,0;725861761940262,3;24114874499035e-05,5;01419139916709e-05,0;921285786296513,0;243,1
"13c6be8b1cbc16a3ed719427c8bc159a",3;41716078980281e-05,4;60468858692256e-05,0;742104645145307,2;873497901448e-05,5;57507791129295e-05,0;92134392447451,0;142,1
"b0f6bbce0962057e1db729e1d63aef9c",3;41174754635994e-05,5;4675135069205e-05,0;624003496661054,5;30109473916443e-05,2;46909517270187e-05,0;921401970553793,0;271,1
"e42fd068d4fb4848fcc42fc81deeaa6a",3;41094014411538e-05,7;01834922249931e-05,0;486003194765607,2;025329569323e-05,5;73671785748054e-05,0;921460002896265,0;3,1
"698453b854fd14262ab44ab515dcae5c",3;41015485255207e-05,0;000133568381583114,0;255311534970579,6;04318891819163e-05,9;06640918064594e-06,0;921518021878107,0;476,1
"1dabfc883ed53b00acbcace3dca44882",3;40944932512161e-05,5;94716893881683e-05,0;573289469358828,2;90732966087078e-05,4;92134129720003e-05,0;921576028856393,0;681,1
"ed3a5fe69ac39c2857a7d294bd8ccc7e",3;40545100565395e-05,6;93510729151539e-05,0;491045179621125,1;3398611497946e-05,5;92872013451618e-05,0;921633967808905,0;157,1
"4ebe2cc25d55ca61ba8661c78b0e4813",3;40296483825343e-05,7;31286499053128e-05,0;465339486324388,5;52619765372933e-05,1;69653848018067e-05,0;92169186446278,0;221,1
"030174e70c450584bbc3747edc20356c",3;40119628511737e-05,5;5495976549007e-05,0;612872589441483,2;79991908995724e-05,4;87495194760973e-05,0;921749731027214,0;235,1
"3ec05736c2812246dfb33458e010a317",3;39990838241994e-05,7;96097340421132e-05,0;42707194331555,5;38511807079281e-05,1;79934998481798e-05,0;921807575679798,0;338,1
"42a7ab7036d981bd16ed1c31acfbaf43",3;3998516071302e-05,6;67494738042212e-05,0;50934507994806,5;46419180120337e-05,1;99694920074325e-05,0;92186541936643,0;322,1
"8f638ac7f127f6ead5dfae5662f4facf",3;39917233802083e-05,4;08068158702129e-05,0;832991319105117,5;37791621187527e-05,3;82712198940512e-05,0;921923251496256,0;656,1
"5a10f0c69283fc4f6c6d77e74e4a9787",3;39679957679614e-05,3;50074248624304e-05,0;970308324632455,4;55511581993476e-05,4;95174918552566e-05,0;92198104325689,0;924,1
"b2dc67c41a10d52fd3bfe702bb555f85",3;3909745777235e-05,0;000109218727733789,0;310475561113356,5;80550878551789e-05,1;14927639981962e-05,0;92203873591337,0;47,1
"cb76c97419ec552c693234755aaacde3",3;38969593473767e-05,4;35748679049591e-05,0;777901597345268,3;27498699926541e-05,5;16382185654795e-05,0;92209640681554,0;452,1
"19468e25f879d20a53d4ef9e3be349b6",3;38708904261645e-05,4;8572137619915e-05,0;697331682027459,3;00929703007565e-05,4;98436006157075e-05,0;922154033365113,0;335,1
"c11de3333325852baaee0779b5f7a334",3;3862650255478e-05,3;57499440496876e-05,0;947208482575901,3;93147949318369e-05,5;48522496778647e-05,0;922211645895195,0;651,1
"46985a846635ac097c332191533ebe0b",3;38549957395733e-05,3;12072207771344e-05,1;08484494602541,5;9032999904756e-05,4;90699830654656e-05,0;922269245402197,0;838,1
"25ae17120064096aff825ac67381fc2c",3;38400631121e-05,5;04294999739861e-05,0;671037054294735,2;49883089698732e-05,5;76811860461719e-05,0;922326819503436,0;294,1
"f0d1fd54b02bb5b1f98fce6d68758493",3;38392375698789e-05,6;2539610783685e-05,0;541084876382165,4;60195806335948e-05,2;9333411126128e-05,0;922384392200132,0;514,1
"fe1e1037849a29e5dbc7dacfc9880d49",3;38083198668384e-05,5;46299177731223e-05,0;61886089609807,3;57084585795549e-05,4;39188589396766e-05,0;92244191229471,0;769,1
"157a0bc003e9df7829f35bd01e666143",3;37970606070874e-05,3;51997731101203e-05,0;960149956119187,4;67881252635661e-05,4;57444643064919e-05,0;922499413233243,0;467,1
"048aca3d0b49091e4cce3265e96fa9ed",3;37742408769053e-05,7;83844803634623e-05,0;430879183229855,5;2606130418582e-05,1;94391902563805e-05,0;92255687534722,0;413,1
"83aad81a857c9847cb9ee8244218acf9",3;3753852669109e-05,5;59125335895687e-05,0;603690273041147,4;63823813108153e-05,3;12669470010779e-05,0;922614302773533,0;623,1
"42cec0761fe8a7eb88963ce8d0502d42",3;37440478695738e-05,2;8089812159546e-05,1;20129133217099,7;01003834118029e-05,4;11562807270974e-05,0;92267171351836,0;083,1
"ddeba0e5b22a16a9994e7ce52398c3a1",3;37259829388797e-05,5;14570719446396e-05,0;655419783215881,4;70666159457034e-05,3;22891312334708e-05,0;922729093528252,0;675,1
"5850a5bf6491f5f2f4634ce3dfae2dcf",3;36992380818775e-05,5;96185369296375e-05,0;565247653119192,4;22771928076329e-05,3;4478425726412e-05,0;922786428035537,1,1
"f17d606d73cb5fe79039b05df401dbf4",3;36949313292414e-05,7;58916301722485e-05,0;443987449640562,6;29991690887412e-05,8;48840189214756e-06,0;922843755215488,0;05,1
"770c8f9686a4a2b0adeb38ed1d251a6b",3;36430993332974e-05,3;70856128838272e-05,0;907173880034996,5;40487861921577e-05,3;88631316289096e-05,0;922900994210599,0;564,1
"cce72e22edaadc4f3f2a07ca7ed5725a",3;36311059938664e-05,3;13559203877896e-05,1;07256000072518,6;36924033422579e-05,3;34541985656683e-05,0;922958212800732,0;089,1
"9cb2ac696617d3498208e2a7d18cc9e8",3;36238684828689e-05,5;61838307792476e-05,0;598461657322384,4;95770323529526e-05,2;71335181869258e-05,0;923015419077259,0;456,1
"e90cb6a69db84865fdef7e3031c644a4",3;36173059826238e-05,6;76363905327444e-05,0;497029863921388,5;13666886577361e-05,2;46809718452017e-05,0;923072614188616,0;661,1
"4ea40e51bdc8db9e3190e4cfca27633c",3;36119352575154e-05,5;60144825437996e-05,0;600057944500925,2;83784844047169e-05,4;87968099538741e-05,0;923129800162441,0;624,1
"8c28bce9836f8cf793bb2d5a3e9b54c7",3;35809918084609e-05,3;90968818137203e-05,0;858917393168585,5;23977676643494e-05,3;44209401019156e-05,0;923186933490346,0;415,1
"8a4542309837816057a4740c1b16387f",3;35670831359927e-05,7;01732348162875e-05,0;47834595660113,4;61615873927571e-05,2;66923731190179e-05,0;923244043154603,0;453,1
"0b50f7966431f420af691409b01b81a1",3;35630711739936e-05,9;27734337119805e-05,0;361774592478616,1;95451041801003e-05,5;09695683086507e-05,0;923301145993072,0;673,1
"dbfa627060505614d68aa61348658411",3;356079678078e-05,4;17036592321404e-05,0;804744653076274,5;02961724486805e-05,3;46483127690233e-05,0;923358244961982,0;565,1
"3732a14aa6f8749ad2e8f8d842723d39",3;35604360278812e-05,4;68772465584319e-05,0;715921656918321,5;76707924294353e-05,2;27415881674009e-05,0;923415343317121,0;149,1
"d9f186360b4c0929084f906697b3c638",3;35545625133609e-05,4;3223119023942e-05,0;776310531749791,5;4379032722148e-05,3;47654704484525e-05,0;923472431679302,0;529,1
"523439f3ca49b2071e0289ec4e7f3c40",3;35469585709504e-05,5;52465240803799e-05,0;607222972474104,5;6413000892538e-05,2;91048886859398e-05,0;923529507104447,0;466,1
"275fffc814ea6140cd3e54f1f2869e72",3;34897096404682e-05,2;97869828235853e-05,1;12430687722931,5;45496170340117e-05,5;11174738789045e-05,0;923586485128599,0;905,1
"1356b2abe3ce380e6a82f2cf5dfeb31f",3;34858527778718e-05,6;8626627652514e-05,0;487942565784013,4;34305621473668e-05,2;99328730327391e-05,0;923643456590843,0;622,1
"621a3b13c885c1465528df898eca6332",3;34833900651767e-05,5;90640967288016e-05,0;566899214914246,3;68371568603493e-05,4;04057970445953e-05,0;923700423863127,0;976,1
"82cf5361942d7a31be6318319ab37cc2",3;34697112980627e-05,6;62694928555063e-05,0;505054586294177,3;09142520792405e-05,4;8372391701333e-05,0;923757367862917,0;865,1
"ba8a2f5eef282b8a52055c79c6049115",3;34619203198942e-05,7;83840631898462e-05,0;426896985919821,5;65599281219756e-05,1;41913908280075e-05,0;923814298607454,0;275,1
"245b6de00cbcd5c889e4b80e1db5ee42",3;34586388082411e-05,5;36831359632531e-05,0;623261629707027,2;43613728552047e-05,5;11026637113595e-05,0;923871223768961,0;173,1
"ad47f9408733d7318393ea6377c93bdf",3;3454467150285e-05,3;53530435405618e-05,0;946296663592811,6;09129653877481e-05,2;68410579239745e-05,0;92392814183298,0;055,1
"0be795b70d97d534bf9d0f59fa396731",3;34525168254171e-05,3;92012742090882e-05,0;853352792743191,3;99821386723687e-05,4;72003241407145e-05,0;923985056578796,0;723,1
"e4eca6865814ba1933fc9de0184a0751",3;34496382779083e-05,5;0110649757451e-05,0;667515556868921,5;95626529642384e-05,1;47943176385771e-05,0;924041966427169,0;039,1
"e5e9e5a73452532000c6dbacb77dead6",3;34251389109266e-05,6;37569338186768e-05,0;524258883057126,3;26171669877804e-05,4;23024244238056e-05,0;924098834593319,0;628,1
"fe1c9195d0ab462d6a0e730e91455900",3;34187838013445e-05,4;48587196719061e-05,0;744978546997493,4;06627988383854e-05,4;15767376430468e-05,0;924155691947145,0;499,1
"0664ab6efa1b7e85f83e11d6c06c13d7",3;3390178383257e-05,7;04343641769986e-05,0;474060904409513,2;63311974418576e-05,4;67060652648233e-05,0;924212500632882,0;783,1
"4201c0a70a1c74f0f1a5aa7a327f0f4a",3;33731893730159e-05,4;25330115854478e-05,0;78464204929317,2;66549208485446e-05,5;65630456952408e-05,0;92426928041421,0;123,1
"22be92ccf641c31a8b009003b16d8d9b",3;33720723979687e-05,4;45407730180578e-05,0;749247714772236,5;43390360162649e-05,2;49169966151699e-05,0;924326058295163,0;085,1
"ef95941ec445f384c2e412700e1b43c2",3;33550949484303e-05,7;57820198988739e-05,0;440145234884746,5;85447867397298e-05,1;14315644199832e-05,0;924382807291376,0;111,1
"54c586f422098760e4cc6ba90308b9d5",3;33344102481135e-05,6;58264039150395e-05,0;506398774132299,6;41717545487154e-05,4;36986540814543e-06,0;924439521095485,0;026,1
"e543c44523f3a5a8de550275a4c1d622",3;33200390773724e-05,3;85642718449284e-05,0;864013178087643,5;69390597613144e-05,3;19929387946642e-05,0;924496210449071,0;171,1
"b0666fb528d3461015637c621c3c06d7",3;33135731494354e-05,3;79143173484835e-05,0;878654172861375,5;78933774576451e-05,3;39519034359715e-05,0;924552888801791,0;388,1
