"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fbc09666f07e9d947ee96a881d7ae3b8",12;5091282325075,-0;108665559196169,0;456058404927533,-0;238351165037313,0;81160874062386,0;999863537933897
"0b61fd703732b89ed104e9c6b7a92904",0;374956578844294,0;067339086901752,0;27452700936241,0;289460612145442,0;772228917284797,0;999863537933897
"f0d1e9a51e706df2e055b36623756c7f",3;41600962954656,-0;152670242903033,0;431524205599079,-0;354715258348731,0;7228029188211,0;999863537933897
"d3038ce44727cb2ad002ee23490c8fe0",3;38549511353968,-0;188041792914511,0;418153698330139,-0;451595359404283,0;651560513725977,0;999863537933897
"dbb1e7b15ce297b816efc3d4be6d2ab3",3;93825699717849,0;197404070816375,0;430029975682003,0;461557064383801,0;644398990528033,0;999863537933897
"ce4dc70ce196315f47e992000637b760",5;46808230321191,-0;0457322289482491,0;411991652492845,-0;111107489974614,0;911531109378921,0;999863537933897
"90299e2d97f60fbf55c9b137eb774c95",3;1299624431007,0;189735835548009,0;364073504660299,0;532915090572465,0;594092358557937,0;999863537933897
"b190c158139ac05d03cccede4724ecf7",2;49959280327004,-0;270727599697201,0;382105804571157,-0;725715014397862,0;468013495454416,0;999863537933897
"b9acaec8b8d544a61baabe1e7c9c3bfa",0;38740114724154,-0;0704383910585626,0;277068997898495,-0;281128105880547,0;77861214472168,0;999863537933897
"48c6aa7a617d107fe94ef40fc15a5309",0;168510808671228,-0;0799766802852165,0;25859310399342,-0;310413026420425,0;756246889411094,0;999863537933897
"e5fdf22e645de7837a74babe794fad79",7;32699619893609,-0;258878788399014,0;377729887859777,-0;685596701792958,0;49296746194996,0;999863537933897
"689cd625db2516fd32d425531224317b",0;439954566808606,-0;0245060923745995,0;342191878443294,-0;0680631626436774,0;94573535427787,0;999863537933897
"c723ad771a83160d2abfa40afce4ea9b",15;0118552147271,-0;588782762009609,0;452459037155914,-1;30467431888238,0;192003769802214,0;999863537933897
"7fe6c283225f09981e2376302f1c2737",0;803366378630893,-0;329618573410661,0;439650479707674,-0;757478225780222,0;448763406135204,0;999863537933897
"8a31765f709974d1a3061a33b1668c53",2;64485404168311,-0;143524995309695,0;400402313830632,-0;360907863020678,0;718168325367675,0;999863537933897
"60fc52c7877db5ee83f89db31131066c",1;28801482176678,0;26846674027228,0;443052806552325,0;606837588219974,0;543958700362757,0;999863537933897
"d68dfaf2872b3ef85b0f28b3ec25122c",5;12813669487653,0;00246262355097465,0;384368549765,0;00640776488029357,0;994887378319689,0;999863537933897
"0f1895478a2e1912a0920328a7acfccc",12;3422802759793,-0;153127461479564,0;441971684721006,-0;347087913084716,0;728525273690903,0;999863537933897
"eb70e897efe93f514540be40b256029f",3;90930230103172,-0;111360244406957,0;454184208069127,-0;245531919351425,0;80604459634253,0;999863537933897
"ac0d55f56431cc6f9854ab12f80fa9f0",40;2152422415315,-0;125015226161517,0;315105883815615,-0;396823294140802,0;691497771848477,0;999863537933897
"1f46ca836167eb317733e758867573f5",2;58487369057904,0;362610413156106,0;428203218087538,0;857968805161112,0;390909688958706,0;999863537933897
"27c61614d0abd73dfc7825025a0c570e",2;46717747267781,-0;17446182233078,0;422258626406052,-0;413891257588703,0;678953746718604,0;999863537933897
"ef5180abe0c0c94a35eb9503a0f4c9e3",8;80618233679401,0;665340069770851,0;449912970181466,1;51025199891179,0;130979134881504,0;999863537933897
"f1fbdee4cd6e8c976e9ba044be173ed8",9;22259823199553,-0;539930281463671,0;455693127181028,-1;19295985473719,0;232885095859387,0;999863537933897
"012a53ebe302289439c1aedd521f4620",1;31068917606633,-0;615000396579039,0;372410169246055,-1;87928318685475,0;0602058361770643,0;999863537933897
"87c028132536788fce75cc537feb5c44",1;03674489863744,0;0161491464934888,0;325329296514921,-0;271925334509698,0;78567943085517,0;999863537933897
"57da28b4841d4dd23b320d3faeb1742c",0;976942851856476,-0;147544543769237,0;419724138424209,-0;354210388168218,0;723181219005646,0;999863537933897
"4f998fac3bb78b340cb5065f7e879a06",5;64548148834233,-0;39719582953239,0;450936058752684,-0;886624119937497,0;375281303519963,0;999863537933897
"9b305b1d39ed10db1193f2f06736c9e1",1;76300893994022,-0;0568287634344514,0;455246577415217,-0;124980757621622,0;900538784075191,0;999863537933897
"fb2e74eb60976360495a7d524eb5a48a",2;19104978074305,-0;0345365190766785,0;450201155331023,-0;0765644746521898,0;938970021083396,0;999863537933897
"799818039080365999a8235cb8fb3d85",68;7562975444041,-0;0756507985891449,0;36794006705188,-0;205626555496143,0;837082632489748,0;999863537933897
"26651e41367cef93344f68f11bc0b223",3;55303217640177,0;0915781168442495,0;407778219173257,0;224901508194752,0;822055895981613,0;999863537933897
"0b8125827682bf91849fadd7fe90e747",23;6216174432923,-0;196280878075542,0;366397096252354,-0;535779318272261,0;592111077398362,0;999863537933897
"7d1d11afabb0118be7ec02c99ed245f8",7;94590801827116,0;0565653936217788,0;377574477729604,0;149809324336761,0;880915052626059,0;999863537933897
"2ae0b3215c5e3d8240839e4674d5bb08",0;45986655555546,-0;105248665220304,0;25888488711223,-0;374711347117427,0;707875152360161,0;999863537933897
"307f89a56faa04631e518a95bc034b7e",2;60237981958851,0;499328037124956,0;424179222610159,1;21700899735756,0;223600792611593,0;999863537933897
"e71f3fd6d7f61beb6f8c72667a91d365",3;98551852042352,-0;0205137312723901,0;374002481162093,-0;0549146988561011,0;956206421555776,0;999863537933897
"8abce13cfb3dc99eba07be5328aa7289",1;81008457698,0;0218857939723513,0;381279084272677,0;0574414793070685,0;954193521820806,0;999863537933897
"4174ec01f0746970e51952a4279c2ffa",0;658978558011044,-0;31013370182249,0;362179633704549,-0;828272149840646,0;407516391415341,0;999863537933897
"aaa74983c47731c44e44d4a7a93cddb9",0;201750677719661,-0;163718800534668,0;258886554891747,-0;0987172793708633,0;921362748925788,0;999863537933897
"20836e11899df91b80192a744e2bb7a4",3;60441449853083,-0;0870696361697882,0;417554725784356,-0;208583245252226,0;834773591238236,0;999863537933897
"14a53d7115873053a3ac3753913a8864",25;6549164012694,0;18246412433728,0;41416236538079,0;440707751481816,0;659424584171415,0;999863537933897
"edf8c12b927287c53b7e4e40336de99f",10;8730548406942,-0;102574582795968,0;449747667662307,-0;228152420786855,0;819527748658144,0;999863537933897
"8e88f71933cde1f50fc816f6c139c5a7",0;529122858087704,-0;28203610734143,0;456253842806515,-0;645309608790457,0;51872656706434,0;999863537933897
"381cfdb6a9cc997cbc07a9e3a4380336",0;0764068828801103,0;0561458447011167,0;25859310399342,0;21951808282749,0;826246495302674,0;999863537933897
"0fb82256fefdfb45abedb98d2436c8fd",0;892212944130388,-0;0990979462193404,0;303477093010507,-0;329534887488486,0;741751428721157,0;999863537933897
"f48406a4a852fba813bc77bcac23fb33",4;4055757456518,-0;141425619152501,0;435869858781351,-0;325071459539492,0;74512698890765,0;999863537933897
"e36496b3f2dc88badcfae7857727705e",2;00443576594638,-0;2089916906518,0;438604208108386,-0;478746740141674,0;632118810187418,0;999863537933897
"d8afcff0202d88b96b8ae1b995739400",0;043633943458143,0;0198464108041822,0;25859310399342,0;0767476413628075,0;938824303950651,0;999863537933897
"ac94f2abd0dc40ca0241ba04157ee4fa",9;33085561430119,-0;30786058175865,0;446383575614017,-0;6936714463821,0;487888276605846,0;999863537933897
"c6b965f1d038a5b2add80b537f229527",0,0,0,0,1,NA
"9300d3c5e8b68d95c296bfd360b4297a",6;02596020219953,-0;168808180213107,0;455492932471151,-0;370795799761167,0;710789630021307,0;999863537933897
"4708f42f1f6cfbd35f0292d12abd198e",1;75894591716586,0;11204929121467,0;384158226612617,0;29221033915556,0;770125806952223,0;999863537933897
"8cd1e89c0a2ce90d0216b905c92eeb4f",33;4547728085106,-0;291999559418062,0;453142615317359,-0;646276494813603,0;518100307506795,0;999863537933897
"899ef3d101a5840642fab5a4e1b18fa2",0;575094143862883,-0;251843995457594,0;281293455018607,-0;849920849270196,0;395369093138897,0;999863537933897
"286164e3f70a3a73551d306a13bdcb9d",5;33614538579369,-0;260066853825662,0;386857723271795,-0;686865500479142,0;492167489039489,0;999863537933897
"fe6719edcedfca7c29b74d3d1df22b2e",7;14616824908357,0;412516505193879,0;448080952598963,0;921973721146176,0;356542283166575,0;999863537933897
"c801599cc85b1b21dcb7bb35b1280512",1;05129066343139,-0;342398446205862,0;376947495451123,-1;03212446254916,0;302013815451442,0;999863537933897
"208013b57624f468e51f8f747738e6b8",48;790182853683,-0;0670557331455308,0;37609052625388,-0;178328871362826,0;858464706130107,0;999863537933897
"80e690cf429021462ae86d0c3dac0ba9",1;30568181072879,0;0668557111721417,0;322130351951023,0;20953871370701,0;83402771691896,0;999863537933897
"bc1caec5452e4d937d5582922cb2e78b",0;157476433497454,-0;0164528274665461,0;25859310399342,-0;0636243860043718,0;949269313854625,0;999863537933897
"edb51ffda96c91071d56bfc98809695b",9;72661283360755,0;165175283626427,0;41642283344824,0;396446339974213,0;691775786178536,0;999863537933897
"0ff9b16d91ec5bd8798f5ecd8cb03bdf",3;35638066376885,0;226085760645889,0;448985615053847,0;502930966981114,0;615012808189714,0;999863537933897
"4788b3f54f99d207be709533265b8d56",5;76909623166989,-0;123938319283961,0;426450268882426,-0;291299842274901,0;770822008064121,0;999863537933897
"3820e2436fd8d8bd6d972702ed19233d",3;04710329087347,-0;14480927812193,0;417128310875214,-0;347919739586658,0;72790046028469,0;999863537933897
"84b756d442431423b05eff86f19eb21a",1;5587346826614,-0;329576610477947,0;374762039449099,-0;923111360799951,0;355949174764444,0;999863537933897
"47055e44719e22f4f1f864f6191bd367",2;47027292513966,0;171644998021288,0;4562451277653,0;37687895342531,0;706263562864221,0;999863537933897
"a1c0dee298c97cda2af872800f7d5dc2",35;7301015352788,0;870441807164034,0;448624363844881,1;95157787119493,0;0509883426090924,0;999863537933897
"b0ce8c0098f25119bf2fe04ad54022f9",2;19345024334865,-0;285505607644056,0;323365076872422,-0;416590721789503,0;676977796975225,0;999863537933897
"f0237154c5d5375e5bb43d8ea1a80ff8",7;79078962356846,-0;16217257977066,0;41190058596994,-0;393795076045287,0;693732340044037,0;999863537933897
"d8af0fe04bfca98fc0d71aefc8d28b1a",0;0215473336430363,-0;0194419210776997,0;259958662399491,0;0767476413628077,0;938824303950651,0;999863537933897
"035ce62b0207f8523f0e640f40198cfc",1;41858418529314,0;117549402480566,0;418648393865439,0;280977514668603,0;778727646077136,0;999863537933897
"110381bb4afc8b12cf9e3841e40d39f7",1;54807557127008,-0;0339336102071906,0;355420515331699,-0;0957120518194787,0;923749268879186,0;999863537933897
"a6ad88a1f335eed94b72eacc91fc7240",12;3994591495496,-0;369559502168788,0;393999924192723,-0;937839515316873,0;348326890484274,0;999863537933897
"370b7a66859a74a41e58e4e54389b68b",1;44437035063276,-0;302987017507585,0;437486270283917,-0;694015918489521,0;487672226092431,0;999863537933897
"64872a964e262f54ea8dc607dca90a9d",3;99168557149079,-0;225104417291009,0;445386932927012,-0;506651993544988,0;612399019990375,0;999863537933897
"b055405ebe2956510dc628e429c55d43",2;53233572695009,0;132665333700926,0;445291690120797,0;29826013464406,0;765504628260448,0;999863537933897
"e2e531be58f9376b7ce1fc298467ab4f",6;63019383643503,-0;106835525597421,0;400165919104677,-0;267757209826486,0;788886209957521,0;999863537933897
"b61ad1a63a47b26141d9218562a8a0a6",2;77756213717121,-0;0567724887235587,0;455975201354996,-0;124770765030956,0;900705032618129,0;999863537933897
"0607e0496b5dfd712f5feb4f3f5e9656",1;48817485961445,-0;263523371453146,0;450587861678797,-0;585656061977437,0;558106666235494,0;999863537933897
"dc463584f525e1ad3ab5506fe0dbf8fa",2;96122995523213,-0;205432217037716,0;378512074859066,-0;552688439391305,0;580476770869752,0;999863537933897
"e2b7fc6649c03d793313cf3b628efa16",6;44955445467419,0;032474046858634,0;422624549124982,0;0769105304229042,0;938694720296807,0;999863537933897
"0f7188a069e944725d5e8fb52b3c8338",3;9240399385437,0;0490847693978877,0;450720671824758,0;108930832521506,0;91325735133532,0;999863537933897
"ebed27723ceca0b651b449f8bcec11be",0;171171591961202,-0;0453948545704971,0;292377405341723,-0;156097259605659,0;875956358403977,0;999863537933897
"9d822948f8cdabe69bed166938be7378",0;852295157260269,-0;174115914275717,0;324752600580489,-0;591818045578486,0;553972437900094,0;999863537933897
"c827fa25ee0df48c02ed0668f7b2c2d8",4;61379797731401,-0;275467527301148,0;448136975643713,-0;617136146111934,0;537144928790122,0;999863537933897
"4d6ae87780dbcd1136f87ceadba4704b",6;80447173786927,0;0983562515873254,0;436308432265565,0;225380900941782,0;821682968288022,0;999863537933897
"03c4a4f510cf1cbf5f4898e0c2eb5209",30;5847492131198,-0;288008146951094,0;428803871921298,-0;677928253720137,0;497817184783332,0;999863537933897
"c11aa5127085459133ec1dff26999c6c",8;75314307719138,-0;213021228200685,0;449241455332301,-0;474560929896307,0;635099959603301,0;999863537933897
"c5ba102373b4dd5688028e88ff52ea36",0,0,0,0,1,NA
"3a1bc166e3c142c1e2ee3812221d56fa",0;610409806709514,-0;144328447908777,0;279314033781505,-0;46935416137641,0;638816507395469,0;999863537933897
"dd49deb3117bc3a6e1d476124b0f01fa",3;8901958369558,-0;184008059136059,0;416456094032767,-0;444168770175263,0;65692056926958,0;999863537933897
"fdd67755f3aac1061d259fd23511cd57",0,0,0,0,1,NA
"05cddda3effad4eea58c7e78f19fcf00",0;665772918132635,0;155686084465714,0;321246469933788,0;439152402816896,0;660551110747099,0;999863537933897
"64adb96b66788a086eaaa8afea2f15aa",4;13273789558365,0;0280364434115462,0;436077869763997,0;0643417567278197,0;948698105256123,0;999863537933897
"4151b3bf9d30b3f9270a02959c06524d",20;8957895438875,0;180718136626907,0;45146840885934,0;40048932677067,0;688796143185996,0;999863537933897
"eed40e769a196b0bb97e9dd89f60fd53",6;2376323745778,0;654528385780067,0;434826870764066,1;5731882072781,0;115675245111446,0;999863537933897
"8a3758c0ac0f3f1576425005fa123cd0",0;188333489876426,-0;0467811425424889,0;26765420823186,-0;176171532294198,0;860159184915156,0;999863537933897
"4a8c6869df92679fefd426431956cd2a",0;698879516786986,0;202296800628018,0;343241402300672,0;549750097030951,0;582490790730167,0;999863537933897
"b34dc7f81bd0d40b5a5454c7e0d15a4c",0,0,0,0,1,NA
"0d8b89fe670b36bde56285990bdaae1f",3;07540818408094,0;0630146230884045,0;336994716599561,-0;500712116716017,0;616573743543072,0;999863537933897
"c3fb5f7f803b5d3c3c89d7bce30dfdfa",6;4358420431314,-0;428631355987887,0;447775193653569,-0;966831424799431,0;333628312231137,0;999863537933897
"9f22050cab10ecc034d138deae45b7fc",5;29308602568112,0;0217185286911979,0;447777948338763,0;0485198962441573,0;961301908204845,0;999863537933897
"c35143e56c0c75fc361205a2ced3acc4",4;01518445457352,-0;0417681990627402,0;429382533190089,-0;097330065964844,0;92246428015548,0;999863537933897
"2c2e31c962a09f1dff97b9a67a881344",14;5854610067554,0;199584134379402,0;454596508929266,0;439666038776482,0;660179003105513,0;999863537933897
"2fe0b120ab859048261af0c562863b13",51;0437962805539,0;00573366096244542,0;413021450768641,0;0138839123300723,0;988922596595063,0;999863537933897
"03c0257aee680e9002600fcd56cbf0f7",0;323214052492259,0;0412672966086385,0;270910318877174,0;141738661689832,0;887286435602756,0;999863537933897
"f91c38dac8988b7a5e8d499e6d406b9b",0;888830827596809,0;0788880390448736,0;261185315172532,-0;26284209771662,0;792672286695793,0;999863537933897
"9a683d51b87d92387a7f39ceb67687d9",9;33482372681793,-0;0690625545169692,0;455763168365786,-0;151582611208985,0;879516149152691,0;999863537933897
"151cb5831be2175f44c975a7a0a065fe",0;15784017719272,-0;270968479312704,0;259385465254846,-0;20399701857317,0;838355828757999,0;999863537933897
"be02b25cadce704656512ca3297c1770",2;03523069430907,0;0441683117284319,0;367628493169463,0;120644618007187,0;903972526870158,0;999863537933897
"26528ea734990a2cb632e349ac38a012",83;1419474645183,-0;131157497121188,0;204892198936842,-0;640092509370759,0;522112458555159,0;999863537933897
"36b1ebfe9f5da567d5694775cb91d4d6",0,0,0,0,1,NA
"ffffe5000530f72ead6822c108a73bfd",11;3378470909663,0;416760619509728,0;436297650910406,0;956707088104958,0;338715119483515,0;999863537933897
"6b58547ffe650790878ea997eebb1792",1;37480298513626,-0;44793195320682,0;391895058099018,-1;38496187157908,0;166064126412697,0;999863537933897
"33eea0a41c1833ca6e90e5a94270c5bf",3;32639375450393,-0;0441577926049738,0;425909386420398,-0;103633520073863,0;91746018570427,0;999863537933897
"0ed9f196878e8832ca49df1ebdd62fed",2;72263681437602,-0;185473031943031,0;439376326596362,-0;423160205061337,0;672178379057159,0;999863537933897
"57c2587eb4a7c08f1142f3c41a22134a",2;58393360895742,0;574398254191002,0;432334894275774,1;37678737962997,0;168577993838185,0;999863537933897
"0d36b7e5824df0a896aef19e4ceeb515",31;7023633201656,-0;411341818199079,0;429090806612132,-0;959291891931857,0;337411718839407,0;999863537933897
"b4ba589d5c568cce77e3bac410e28adb",22;4937784786945,0;163928974649602,0;137673314224993,1;19068049822857,0;233779036630019,0;999863537933897
"669c0f000873d8a233b8cc97c8e0d28c",0;146633561214793,-0;0799766802852164,0;25859310399342,-0;310413026420427,0;756246889411092,0;999863537933897
"7ff7e2fae811a23a222032cea010d59e",4;29825623747513,-0;127585583483768,0;441247761871716,-0;289542677350644,0;772166125945003,0;999863537933897
"05f86c7e86b7a87825bc36194e67b6bd",2;32556909647278,0;235663461853656,0;369420972182849,0;655194648495101,0;512342439413912,0;999863537933897
"21a3408d632d763bf3df480a473ef9bb",1;54412358585943,-0;182014899782471,0;357173416615836,-0;520665842595561,0;602599573141987,0;999863537933897
