"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3fb3d7f09255f1546adbd8aa45e1001b",1;67485627750736,0;344253307825812,0;54268982217199,0;633457780942295,0;526434742705268,NA
"6fa3c1ae74dfa0bdb59a4bfca9286680",0;918707849876279,0;270746484605758,0;42297443568523,0;62986555839812,0;528782548519162,NA
"ccf4a9af5300eb5e6bb61fe4d927da6c",11;109261456114,-0;258245646827561,0;554509954429879,-0;465606618532221,0;641497104624205,0;994819859255315
"205acbe9176670655aad6cff7f240e73",4;67039972635736,-0;662894276012112,0;55503226224347,-1;2002453600763,0;230044063460828,NA
"f1462fbd7e243e10b889f0c22c5e2dea",0;695309897001573,0;0527537802011403,0;392139948524883,0;12494400635994,0;900567879280815,NA
"473eef928a4d71aa5ac319fe4f611423",0;0311591351633975,-0;190424863689453,0;369174656252199,0;106542950155138,0;91515158001722,NA
"c85c76a6e01490db4cd8beb06e6fcaed",2;07031207428604,-0;444979385543157,0;473042854813712,-1;00064019927712,0;317000788070004,NA
"a9ef08164246e72017dc155e61813084",0;1131175418564,-0;0711647531439585,0;371048458700851,-0;308006437557632,0;758077433859077,NA
"e5240e086dd6f06aa906f4c007d403a3",0;138254773380045,-0;134717571014056,0;369050919225241,-0;370181661992324,0;711247139208653,NA
"f6f74fb1a0a9836d6277abb6f6b6a2c6",0;166318905292542,-0;037812250497995,0;377911633310843,-0;100068389710477,0;920290030692055,NA
"b61f7fa1e3e9e562da4502a900611e94",1;41456049510364,-0;247559651131435,0;466786246315598,-0;540208854800337,0;589053006764632,NA
"aefb9ad20ac6130bab38241a20445227",3;40723094163493,-0;115387214952415,0;507321828813514,-0;227481729222136,0;820049174824972,NA
"c2764b2e1517cabfd90a5cac94394b56",0;296667987210658,-0;192959296973052,0;43559627997789,-0;499319956620268,0;617553998221572,NA
"21adfda92d4b12244d52acb808935b00",20;4999488606601,-0;208832187030448,0;532374047911072,-0;392537871913594,0;694660834346869,0;994819859255315
"daa95801938bbc6b9157a52a36ad7fea",1;01832698779474,0;281684112231798,0;483208336391032,0;577088110725016,0;563879935486484,NA
"7836ca3a88324f71a5de43f73a5cc749",5;4902610538681,-0;694450468857143,0;548036812556495,-1;27066485125004,0;20384790500181,NA
"0667c87130266f261eaa009f1586d489",0;822369676306054,-0;617523795553118,0;48826901070367,-1;18287771668803,0;236857614120109,NA
"839be28a3b47258c010280d5337072bf",7;12602507135159,-0;26630369246206,0;540268092449032,-0;493217127212789,0;621859177347305,NA
"3261b6d14cb1c078f4b150a2969b1ca4",3;43774536848868,0;357938300725837,0;553311991219018,0;651604715840191,0;514656204744034,NA
"97d3e0c5191377e21d12d7ad937fdff8",27;9506433492315,0;0802129529362604,0;54384348009893,0;147509272073453,0;882730061730967,0;994819859255315
"f03ddb499b84241a0a96d2f37dbb9765",1;60398770320367,0;32645447146428,0;544705975193146,0;598242432645528,0;549678182088354,NA
"53d8cee54ccfc402b828f6d854242424",0;601865316877402,-0;00778017543369872,0;394683753695402,-0;609464963318032,0;54221628939951,NA
"d7cb2d8bda9114af5d8322079af30cd8",1;15414852971213,0;554294832123798,0;502925673445352,1;11268785007775,0;265842515496344,NA
"acfc329f8084b73cc25fd8c3760aee76",7;21028755317414,0;361493419216892,0;473360771874504,0;764081394171142,0;444818739231981,NA
"9a3ec4732d97bb77388f15a1bdd5622a",9;25531537282064,-0;019556983336933,0;545213929645615,-0;0358826021948997,0;971375968370829,0;995551540772915
"816ae8c6624a6f66d0512a3fe4715a2d",2;16745903346827,0;242500434917241,0;496513326845889,0;494145212655014,0;621203629121611,NA
"116414ad64ab580240bc58638f8c7aa0",3;15397214133256,-0;83994377335522,0;552681388210764,-1;55297255155713,0;120429692276948,NA
"f77d57289e9778ecb8059b03c6fc4350",2;04254448225492,-0;173346609142664,0;450029252932146,-0;389940891916514,0;696580255221432,NA
"342aa4854353a89ba842e3ff2112e0b2",6;48595719178005,0;262987407361547,0;553255779354326,0;476619662087023,0;633632979703032,NA
"d7b30a6c03b02446f54b7d3d715348ad",1;0089560939665,0;68383597869749,0;518654080769905,1;39688804216804,0;162447241032582,NA
"d7585c4f412c6b8b6037de39e533e4f9",0;204733454713011,0;0130471614378595,0;369099175520233,0;031898086084574,0;97455332494776,NA
"358b3c0ce00d6e4f172d59a8bc06e18e",1;5912236495404,-0;170579833704246,0;539497123580416,-0;316035427968966,0;751975617537223,NA
"bdde72f338daf5509a85a032c9f60694",0,0,0,0,1,NA
"393e405e3326ad85740c95ebe6cafd39",5;53976912861096,0;0640047869086885,0;556443434280147,0;115374447705219,0;908148331471695,NA
"1f5371191bc80190b576c75b26adb977",26;5755561630562,0;0720061054961186,0;41067872410121,0;175326510394432,0;860823082105171,0;994819859255315
"833e85aa078f656056e61119a61199cd",11;4400898140759,1;50312084931543,0;552319545529144,1;15953462064651,0;246238333090518,0;994819859255315
"80fdbbe91d230a0f722d9498bbed48f8",8;10173340452227,-0;146032537665048,0;522846042146802,-0;279413351074046,0;779927626268989,0;994819859255315
"dd933be0c9e4b2cad0e7c05f5d298fc7",9;0087724023938,-0;842440067093307,0;399379073090516,-2;10853943778051,0;0349843551691968,0;68946676488794
"220b2244e127b169375c18a105c120f3",2;95913450117296,-0;134101605739249,0;486562221487626,0;876939066482874,0;380519735457552,NA
"cf945133ca7416da2bd69c629822778d",19;370151264538,0;453267893475611,0;556120253627031,0;818650919647199,0;412985606389615,0;994819859255315
"ac8320e8aad5773fa29da0826b7583e8",0;0495861630230038,-0;0345111510923714,0;369049654871368,-0;0935135709702815,0;925495568862626,NA
"5221bb49c7470acc01d560e8e2477fe5",8;24023129705633,-0;08381370817568,0;555840702939282,-0;150933243639874,0;880028376246107,0;994819859255315
"43c0843c8c89ea5f5770e99b82d0fdb1",1;33638333829542,0;0953100761301068,0;465296923163302,0;203330972995777,0;838876348190041,NA
"a7263c2413544c3823b23a75f797ba45",0;672828463211627,0;376761149050722,0;373006031215103,0;995187293659586,0;319645180481792,NA
"f3b550746255380c553d904507185955",1;43566030861448,0;28044051289444,0;528026131776802,0;529811737623994,0;596242466279034,NA
"1e0d2fc968ccdbb1899f346194c4ca8d",8;64735676672153,0;445982350124262,0;50337449233401,0;886135168901189,0;375544693714581,0;994819859255315
"b7ab01e5a13a872ade36fe6ce1501787",1;77034395459899,-0;0786787571480022,0;536871158885183,-0;145942457521288,0;883966814138966,NA
"2ba4773ec6eb821d222cdf0def7439ce",1;84003869537363,-0;173053405298506,0;509698239859968,-0;340890820280613,0;733185775719805,NA
"53b3d0141dea5b0f90066a66a3e18024",0;289497324930365,-0;422750893986186,0;37085627154361,-0;612134909280825,0;540448502520144,NA
"c0c0372a0d7fd86f04b61b391087c021",1;02353900279382,-0;0526621392460506,0;497278196601922,-0;104045815752804,0;917132990135645,NA
"e18f928372e03728189f7809ae297af4",18;3817189038192,0;303947893557019,0;500112943136043,0;60847960814079,0;542869426565099,0;994819859255315
"15b62db5e4d85ae4b574a202aa8bf953",2;73255874437013,-0;234803720956017,0;528336003718859,-0;445767871727055,0;655764931815552,NA
"e90409cfb924be6550b8d1d50e87022c",4;21156959480985,-0;0613851494610724,0;546687289335028,-0;112207320279758,0;910659025083448,NA
"bfec6f48f719ab5f0a2b1d3f8b1889a4",6;8263124826114,-0;341096318944908,0;525168412184057,-0;649661667149057,0;5159107899585,NA
"a342d1bab587207549f57e9aa82e45db",0;465633847392308,-0;140092053270086,0;369465787111498,-0;365896632599388,0;714442209188368,NA
"be6ff01d559e01223df2ef23cd79ae9f",7;28054725588272,-0;149968323623734,0;534911114481167,-0;281362590384906,0;778432308118497,NA
"8e93d9221e0221c648d24b01971fb8b3",0;628541030670411,-0;24013878634425,0;394294086350233,-0;589870372254774,0;555277558692507,NA
"4dba75898141f2d9e07f8bdbf535a0da",0;186804606713324,-0;0999199563570133,0;369069610594843,-0;27181492728995,0;78576432689871,NA
"f7cc07b0957a6a0951206dc1f07383aa",16;4848431151191,0;217786672374505,0;405429252262711,0;537262956034411,0;591085989733019,0;994819859255315
"928a637659e5f3e1cb28d5be28db1471",1;28877552280037,0;00821315670341125,0;425331671254161,0;0190946328329292,0;984765613029649,NA
"9104ed0f7bf0dbb28e8a668726a6b654",0;274461918707229,0;124913314740249,0;370424785963989,-0;295316569100915,0;76775206035142,NA
"a5cda6b293508576b67ff89dabde9b06",4;52278862188654,0;293281564309009,0;552550778490007,0;531386747925406,0;595150802857567,NA
"3b3f40b2a5eec22a2f0a177ab64bad04",7;6719751379098,-0;071936220650112,0;55377519308412,-0;130072151342094,0;896509342920589,0;994819859255315
"7aaa2f98c18581382ae488f68947bcf3",2;75152986967521,-0;186974924486453,0;535332132504951,-0;349759114441744,0;726519485228896,NA
"6c5b27a1c59a91a1eb218d2ee5d6ba2a",0;204049619955128,-0;20097578868364,0;369095032742503,-0;480052589172832,0;63118999918125,NA
"07576e5eafcd4a3b2220207e16bb8f3b",1;44648526266225,-0;43391549128611,0;540433038366964,-0;810623667527653,0;417581820990193,NA
"94337f8c33586696047bae5dd3b13fe7",1;2987759224389,-0;24773751606758,0;44729541033964,0;0770685406512554,0;938569019466711,NA
"a2c257e2559f0e4ce7055476df484362",0;341650012258736,-0;0939266683106443,0;501094136760376,-0;186971461646641,0;851683008649332,NA
"8afea4cc79c875889d6c2697c73effa8",1;15605876001894,-0;373376850097827,0;550728517276401,-0;759717183981235,0;4474236548501,NA
"6015e73f4039a33f59ffa5187da4ad02",0;1131175418564,-0;109593148921055,0;369049654871368,-0;308006437557632,0;758077433859077,NA
"d88fb3eb65aa60b03195212af1011f2e",0;767063666326403,0;138447225895228,0;443491790060366,0;353237573498872,0;723910341593035,NA
"42a67c7f1a49393d83ed41cda2cc1844",8;69933656314559,-0;179708794893501,0;553334532180785,-0;324787176792878,0;745342150307399,0;994819859255315
"95f165eae1eb74516cce3f19a1c531d1",17;1218730840728,0;128106411642898,0;504941590287757,0;253706873741041,0;799722023300325,0;994819859255315
"ae4b3c1381b858c580e367ae2723ecc0",6;42180823154329,-0;0889540206252638,0;554950891832507,-0;160374920250979,0;872585744632201,NA
"a8b6f4d37a6d9d2a09eac583e2639adc",288;234815158694,-1;397602152502,0;380022545284812,-3;67811350597604,0;000234965399084285,0;0218349988720467
"a848fb9337ed5353811f402bc317c16e",33;429477168969,0;835164893517082,0;484097137445307,2;41186134727576,0;0158713159266606,0;439331532352883
"36ecaaef848f6dfca76b725c7e2c7d3f",9;99800360490278,-0;206014437289197,0;488744630168491,-0;422209944281797,0;672871783702074,0;994819859255315
"28c10dce1d3243bcc6bf510e1aee5730",13;200656405272,-0;652853348583474,0;548807795114715,-1;20952996057486,0;226459307855404,0;994819859255315
"a760654c49b064f2e718a2437f03c3cb",5;19871912350467,0;289052927268703,0;478762972193243,0;604398889125844,0;545578474153121,NA
"e0084b1334e664c1ec52ed9c72f4c7d7",3;26859018143126,0;666736438849431,0;533205993057474,1;25315779443335,0;210148286366942,NA
"25ee24e9c813f5b30c66aca1c986e7d7",0;30559616838147,-0;214825747823789,0;381770420103432,-0;487971281260641,0;625570183189184,NA
"a34098b7c98922e47bcf92095f80689e",0;0685988954733055,-0;047024817397152,0;369049654871368,-0;127421382939764,0;898606893043385,NA
"a506511f2cb64488eefd478062076de6",2;20098750965325,-1;18863722457778,0;546246518167122,-2;32941838787642,0;0198369118834066,NA
"7b05ace08f44898d8f510c03a54e7fc9",3;21353715157334,-0;279006200114025,0;495150600915812,-0;570111630050135,0;568601987573358,NA
"7e12670a18a228f893f782f178fa499e",0;285032377329999,-0;148546519951846,0;373229054720849,0;574412133585588,0;565688944059921,NA
"1b3d0ae59a35c0cd8cf7a3b5a6fbd5fe",3;7339976903308,0;297433485085866,0;483160026558873,0;633511903058405,0;526399410318071,NA
"f9cc04af8513b11054389a2d100db6d1",10;1946839152099,-0;220979141545539,0;466091051514463,-0;476018960437696,0;63406087005686,0;994819859255315
"50cf293ddd8ef963ce94ff63ac10c487",0;0888157879465099,0;134236417457911,0;369091973010354,-0;0279581808256327,0;977695504963741,NA
"c1373edd3c72b0ab6fe489d340d449ee",124;970942547543,0;29191973734243,0;363331110167315,0;803659451342756,0;421593678121775,0;994819859255315
"dada79aed3ba13960ec9c64f8d818ed3",11;9447109955134,-0;132593991756828,0;531258656550003,-0;24973916220043,0;802789070530382,0;994819859255315
"7952082aff74735aee52e9730b4a5350",7;60953701246695,0;121850461359517,0;556380516869908,0;219773477891313,0;82604757621916,0;994819859255315
"022d80a84eab6bec9151e73b3ec71040",0,0,0,0,1,NA
"62e96a5144df24704655da35472ebbb0",9;50083112096026,0;0853701846845547,0;552994187442155,0;154410466558324,0;877286101512025,0;994819859255315
"dd3a27334108f2733b63730807ebea86",0;227396737729606,-0;275684203667344,0;369965592983758,-0;185105708142315,0;853146124527949,NA
"8cf0e69b669d0acba506c7f1822f68dc",3;0941051024856,-0;0379966692615932,0;541194460191089,-0;0701422346727264,0;944080451055994,NA
"e5498ddaa6b29132ceb86f473b1368c6",0;166182054204787,0;087375002648708,0;371826547009917,0;411381477587463,0;680792833518564,NA
"941523986f72b37c8e5864c5a0b92a42",0;375673569633876,-0;171308257733325,0;413739181021079,-0;410962889363953,0;681099746738262,NA
"4ed20a05b3691f93d2502af27ade9361",14;4472852446752,0;104311804652667,0;410278566208543,0;254127605231599,0;79939697736924,0;994819859255315
"5b44742c505bcac82eec55c2f3300064",0;0599712365338026,0;0393196389837312,0;369049654871368,0;106542950155138,0;915151580017221,NA
"be7e0692a1f43c834e8f18ecf1ad15df",10;5144441986617,-0;111310999839306,0;538959859368915,-0;206725859713381,0;836223960486309,0;994819859255315
"c46bbdedad62977e5f1ceb3dabf4c02a",11;216952335816,-0;710272642572206,0;408808153542526,-1;73640827002942,0;0824916710140283,0;938048830270972
"ec56da017dc4ac9f408621e6ca2489e4",0;409847738782475,0;0537777201008653,0;369234924133224,0;161006461410424,0;872088311570083,NA
"9acc522aeedb4e85405cc4911e4672cd",3;72838218709277,-0;237573566543292,0;495055000961003,-0;484063966391138,0;628340473167681,NA
"1715630bb0924eff438f85dd69d0e168",1;51543817749098,-0;0563226261054783,0;482235369690292,-0;116908209845164,0;906932792254199,NA
"2586d25a83c4d6f5850a9d03074a0f2b",6;55641783013153,-0;105637862468894,0;554625755526277,-0;190443735164218,0;848961429025399,NA
"3fcb807d240886d5ff141637531458b5",2;9323863700861,0;322107888319274,0;526783487792156,0;615779559279959,0;538040019978524,NA
"62a992b2bfd78056374ccb6adcd4d80a",3;0482756313564,-0;271290144106075,0;546964600397664,-0;497571385493145,0;618786176379969,NA
"4d456d82686a6a825dd88777c47a8314",0;536731546170092,0;0143114888781614,0;512892857764874,0;0355190775055403,0;971665834323152,NA
"5ba47360a89540916521cf6be8f3ef9e",2;31895555141324,-0;551926026397775,0;460929580534139,-1;34722143632701,0;177908925996142,NA
"24da2a1b290e8ceefcde4e4876e2d73a",0;0628430788091112,-0;0595384837019326,0;369049654871368,-0;161329194909246,0;871834130214571,NA
"d94c177a4e410b584946559c6b338136",0,0,0,0,1,NA
"45d6b79cdc482340318332c2d203705f",2;30907247046251,-0;16161780512886,0;551858211174813,-0;292939499460133,0;769568396319875,NA
"6e1ac630c15c6892f648c5958d8a0925",4;00592680412017,0;302351444225818,0;488056758374496,0;619271063541272,0;535737803738101,NA
"e6574477bff022c2dd943260708e6975",2;04784713597249,-0;311492829428029,0;452958697372171,-0;715316960531413,0;474413210705889,NA
"62466425f0acdf7cc7235bd43b737235",1;87977040168936,-0;257876067910987,0;447973918084769,-1;63986616338546,0;101032997604402,NA
"5a10f0c69283fc4f6c6d77e74e4a9787",2;1542713829564,0;503158271964375,0;555744541497868,0;908227961812117,0;363757793750567,NA
"1fb1ec48b4a18ba9637d173a27a495e8",25;878102624808,-0;431706944218688,0;296607236044696,-1;45540139472457,0;145558170528534,0;994819859255315
"8f249c8dc3f8f12423ddf5ef8d55e87e",0;381390007376876,-0;0292862623009789,0;370805749612817,0;707919104613172,0;478995494995981,NA
"dbe63313ec4eece24cfff2006ebe57e0",2;7240823733436,0;401759235529701,0;541776357292668,0;749191054688397,0;45374205995481,NA
"bf06438ee154de5f3e4ddd7d973352c5",6;90639824666042,-0;289481584294283,0;490019443287657,-0;591234700399934,0;554363175407235,NA
"d2db80186c5abdec4ff01f328ab049b6",2;84568566542391,-0;0825004981638262,0;55347928272058,-0;148688474542641,0;881799456120806,NA
"8418ea39c37d89d4676a4aa47d4c5e71",0;865557824043662,0;0630238533457483,0;478930908180823,0;130071098562268,0;896510175841532,NA
"694b79809393fc345e1e99688643850d",1;93873721056706,-0;484806790961284,0;545160045667054,-0;902948994880415,0;366552965669289,NA
"8af5ac422879f4ff1a2761b23eead9c4",1;03673293092325,0;518320684562559,0;512886216192719,-0;0701060241253294,0;94410927194369,NA
"cd7c8fd9bb2c8a7ec4587354885e7471",1;47408233033023,0;152751203006096,0;465751130252498,0;327758553830118,0;743094226986376,NA
"0d927213bbc5d8f1d1adcba772f610de",7;18314892109484,0;132834727637873,0;553289590764216,0;240194710372226,0;810179314181372,NA
"97cb35df3e0646dc1f234181524ed365",0;768885905721516,-0;19854770321432,0;397274800328607,-0;613087101221873,0;539818748603174,NA
"f657369f2f6414859a2c3a39474c4a9d",2;79621746229949,-0;57327077439226,0;500296379064941,-1;1474060313,0;251213849659338,NA
"0c37c779716a19634119160d52c36811",0;299447080965267,0;11965243356065,0;383279725289926,0;34195872458013,0;732381954745127,NA
"16f503defec9eb479284029fc553afe6",4;97536513839298,-0;56491714973178,0;552863126895941,-1;02529540379311,0;305223823842171,NA
"dfc5cb36f1235aad0084e0526b56949f",1;81501319586896,0;321236319838555,0;521935327297216,0;618698951584126,0;536114700805973,NA
"6e07e5c468eb91cac70964ed10ed8da4",0;344519635963751,-0;281453986208687,0;369255877239995,-0;68368406468113,0;494174688131194,NA
"5c43f2e9c720b6fa05730a5e10d8ba2d",1;0590625477101,0;157329196723458,0;498100793330162,0;311728101346819,0;75524716959517,NA
"eb62ad5814da1aef68a2b96a65ba9002",16;7457735728577,0;257503261864158,0;485159648158913,0;531042863529347,0;595389076459613,0;994819859255315
"996b94d263b0f33db58d8219be08a5fd",0;414396750449664,-0;10786743182497,0;385614381436548,-0;270571427443607,0;786720673936687,NA
"5ce37c825206ce321c3438b2b9664eb0",0;530710548614998,-0;216040813287015,0;369703839819987,-0;56352083326744,0;573080277889497,NA
"4eaa4c48324c12f4f080009b1ed85acf",10;186880553939,-0;154355951771478,0;525180311567418,-0;294192755881968,0;768610615816404,0;994819859255315
"6f4b0919f3ae717b7abb44908578652e",107;016545957096,-0;928377049790102,0;288775572284323,-3;2152446689538,0;00130333383514159,0;0807446342628196
"6c00dfd9644b42fffe2a6cf52651625e",2;42153653710221,0;558949540082258,0;5018266873886,1;17465534113233,0;240132633033178,NA
