ID	meandiff	sterr	pval	qval	struczero	method
e24a315688b2ea9dfff0a8ff1db8829e	NA	NA	NA	NA	NA	ANCOM
08326c83709174742c35320dad09392c	NA	NA	NA	NA	NA	ANCOM
3e49e9eb22d42f6b2c5aed50af3fbb65	NA	NA	NA	NA	NA	ANCOM
8b9d6834a6476ae9b362cd81518a99c6	NA	NA	NA	NA	NA	ANCOM
b7fd27a6d199de2e8413b4065750fa84	NA	NA	NA	NA	NA	ANCOM
0bd5365fd82a062bb27053afd17b5216	NA	NA	NA	NA	NA	ANCOM
2de58d53f568fd106c7d627fac984cab	NA	NA	NA	NA	NA	ANCOM
a0b7bd51f84c2661a9925377dac55ad8	NA	NA	NA	NA	NA	ANCOM
6da943412f98289f2c99e1d26cb8888e	NA	NA	NA	NA	NA	ANCOM
70751ceea54f6b8689b7893d42b9dc3f	NA	NA	NA	NA	NA	ANCOM
635bb1a63152c2f495958e18dd57e276	NA	NA	NA	NA	NA	ANCOM
76cb8a80d659ef97153a4cac2d651631	NA	NA	NA	NA	NA	ANCOM
fab13f84f56cdf4e7a635448959cd295	NA	NA	NA	NA	NA	ANCOM
89e77fa29dea0f195d2feff56b050faf	NA	NA	NA	NA	NA	ANCOM
2988468e6caaf180e760d808ca6e1a89	NA	NA	NA	NA	NA	ANCOM
2659a62ea906dba16fd64de6651a4213	NA	NA	NA	NA	NA	ANCOM
137d71b9b8d0aea7ef8cad4fdaff5d2a	NA	NA	NA	NA	NA	ANCOM
1700b029dd5579bded308c660f4a2293	NA	NA	NA	NA	NA	ANCOM
4fb26c49647254926cca3875edec3bba	NA	NA	NA	NA	NA	ANCOM
d682df5a659c3fefd8578e0b6acc872f	NA	NA	NA	NA	NA	ANCOM
479e52e003f9445adb1b8ff627f41d82	NA	NA	NA	NA	NA	ANCOM
b1883fc9d12c4ca066b839b72d766325	NA	NA	NA	NA	NA	ANCOM
a65525d2c0a4138384ec59f7aa09841f	NA	NA	NA	NA	NA	ANCOM
be3e4ab43ac9435125ea9b41441cf4ad	NA	NA	NA	NA	NA	ANCOM
4174ec01f0746970e51952a4279c2ffa	NA	NA	NA	NA	NA	ANCOM
b06dd709da94641ddde0847f01a13674	NA	NA	NA	NA	NA	ANCOM
08203d6b42082b1eaa730562640601ea	NA	NA	NA	NA	NA	ANCOM
f4ecc97ddb295f0f7ea6e4f2c2527a65	NA	NA	NA	NA	NA	ANCOM
b28acfcb6d5e96ad07046426cd551fa9	NA	NA	NA	NA	NA	ANCOM
b9ea2627afccac60374d4597845acbc5	NA	NA	NA	NA	NA	ANCOM
2b9f82d76fcad9e66a15e1ce3558a866	NA	NA	NA	NA	NA	ANCOM
3cc4f1cd221ebffc5f79ba76f6f27336	NA	NA	NA	NA	NA	ANCOM
1fb28618b66bf34587e8cdd5d8eec143	NA	NA	NA	NA	NA	ANCOM
84fa1b7df4d18342a183cfb9be2fd1c4	NA	NA	NA	NA	NA	ANCOM
254ff76e084e37bd1123d6d650b31dec	NA	NA	NA	NA	NA	ANCOM
a6c2ea013f66c15605d6c5c9d2d995ef	NA	NA	NA	NA	NA	ANCOM
d4e8a2298e6201d2830d1e6fc9928ed0	NA	NA	NA	NA	NA	ANCOM
721f04f5276805dda6748720b4a93b95	NA	NA	NA	NA	NA	ANCOM
31db984a67263f2f17bfc1720e2bfabb	NA	NA	NA	NA	NA	ANCOM
6ddbd09393ddc3c059d6f453197f8bd7	NA	NA	NA	NA	NA	ANCOM
0276904974425c5705aa4be22a1c63a7	NA	NA	NA	NA	NA	ANCOM
87ebf8d90ff6ea940b2976ea89a2067d	NA	NA	NA	NA	NA	ANCOM
6414f87858ee02c0b00dc7af64325d3a	NA	NA	NA	NA	NA	ANCOM
8ea1c05d0aa6301132d4e4f26e4890eb	NA	NA	NA	NA	NA	ANCOM
76abc1303d2a42be3ab05bbe820b1f54	NA	NA	NA	NA	NA	ANCOM
907c0996d275e3efecd0ceb5c48ee83e	NA	NA	NA	NA	NA	ANCOM
701c0c6bb0dac1863b2249393970743b	NA	NA	NA	NA	NA	ANCOM
b52f4e070f6f3c3cbb156efaf1099352	NA	NA	NA	NA	NA	ANCOM
56d9c00643bf8361525a496c58f47c1a	NA	NA	NA	NA	NA	ANCOM
d933d395116ddef2a8b6173993403589	NA	NA	NA	NA	NA	ANCOM
3377784c57dc1224c0530f93805d1f19	NA	NA	NA	NA	NA	ANCOM
203ba9b28d93123464d78f5ff17d8959	NA	NA	NA	NA	NA	ANCOM
18e97ef638da0b125f1093f380d0c1d7	NA	NA	NA	NA	NA	ANCOM
ba8a2f5eef282b8a52055c79c6049115	NA	NA	NA	NA	NA	ANCOM
da0e5c2b99e8acf5dca5eb7e443caca3	NA	NA	NA	NA	NA	ANCOM
6ffc181e4e26a72f157dc20ae55f3e0c	NA	NA	NA	NA	NA	ANCOM
5a2433818e90f7a4730919b6f5371ab8	NA	NA	NA	NA	NA	ANCOM
c1d1ad4fb0cfa750de1b7374e49ef863	NA	NA	NA	NA	NA	ANCOM
0e3f557b9416abe7123ff2ff6c8b0893	NA	NA	NA	NA	NA	ANCOM
