ID	padj	R2	method
ad02abeda2da467e69088b05e596ea44	1	-0.210	Spearman
786238ae943bad9a96c3e3d4f512abeb	1	-0.217	Spearman
6d4b2748dc42c55139700bb8f50a7bdf	1	-0.225	Spearman
65fa101bda54ca4ba92a04fd1e85b392	1	-0.223	Spearman
53f540726b9ee1fe833dadfb9477bbc6	1	-0.212	Spearman
47b9f9d0967028992bba90a08f54fd2b	1	0.217	Spearman
415e2a6603bdff9876b46dac7ea8d0ba	1	-0.214	Spearman
3edd6baef0d7f57d8d5168718b77161b	1	-0.219	Spearman
9da6a8fa40e10fb5605c13229d31e700	1	0.210	Spearman
8514d1910d1c8104a81461b695127227	1	-0.225	Spearman
6e670823536d483e104a83886fe3b648	1	-0.217	Spearman
4e213617eb0e64edf83c3027badb8182	1	-0.212	Spearman
18e97ef638da0b125f1093f380d0c1d7	1	-0.212	Spearman
67317eae38c940c81c19dfeee8a2640a	1	-0.223	Spearman
4e1f17332279b97120007e03237f43f3	1	-0.217	Spearman
42cec0761fe8a7eb88963ce8d0502d42	1	-0.221	Spearman
11eac52179bc3d4697b9b35149486ab9	1	-0.214	Spearman
c9488c5bd04424ed8a00761dcc040160	1	-0.228	Spearman
6b3bc1e124e6bb66e3671c4ee0907ee3	1	-0.236	Spearman
5ce9167e2ae7a9a98a4a88ad481444da	1	-0.208	Spearman
590f41232ce879e29f9edc522f18a072	1	-0.208	Spearman
1087f531f28430a24baddb8e788a532e	1	-0.219	Spearman
0dd63ca258236f7fc0a8fc0d990b6a5c	1	-0.205	Spearman
cf005b33165ad421085f65e662b1fbb1	1	-0.219	Spearman
b130b3a7560487adb2d088990a9d1a21	1	-0.223	Spearman
380004ea48bf2a8032fceaa8601c9eec	1	-0.212	Spearman
24fc5f886142a5f1a95bd878f01f3f52	1	-0.217	Spearman
e0f2f3ed296a1f578295cb9c3dfd2571	1	-0.214	Spearman
d0c0661ec09261d222cd6d184acc3540	1	-0.228	Spearman
c7731886c8a338a5c6100510829d613c	1	-0.223	Spearman
bf1336a15a1661afa0ecb2820b52bf58	1	-0.217	Spearman
a6ad88a1f335eed94b72eacc91fc7240	1	-0.212	Spearman
66dc7eaaafd57a2708cfe57522852a20	1	-0.208	Spearman
3de7c832613e1d93ca14ddfce2b63f69	1	0.210	Spearman
0f229a24c9c772d533214801e34cf802	1	-0.219	Spearman
f29a254d0340050f611f4af4bcda52fe	1	-0.217	Spearman
d6df4aad208cefe8d77c68589f3c517a	1	0.221	Spearman
828bafbff474b204d7876d578a40a040	1	-0.212	Spearman
d5a91d583358bcf60bf0d0ad8fbd21cf	1	-0.201	Spearman
a94cc4bb460d82db0a44beca52cdf302	1	-0.214	Spearman
89bf4e6d9372e9bc62621c7c558392eb	1	-0.208	Spearman
6b651bd5545bea9b610408f1d1acfbc4	1	0.210	Spearman
484473372084c332b5f73c0c697f461c	1	-0.219	Spearman
393e405e3326ad85740c95ebe6cafd39	1	-0.212	Spearman
091cc27e1471a05c52e47f2d6c1d7490	1	0.212	Spearman
a2bd381418edcc7bd0f9ee55d632ea5b	1	-0.219	Spearman
16d103b36a8fd30b2b36fb32d6d09c50	1	-0.214	Spearman
df659ab8d8e5080fc039c1e22fea0819	1	-0.212	Spearman
b0250cb607b65cdeb710e0b29df5af92	1	-0.214	Spearman
9d906a001e0be7eb3ba6f16d225f3e7a	1	-0.225	Spearman
3a5990d0c66d3ca94675f75eb5a8ac76	1	-0.208	Spearman
115a3617f78f70b8574d38a6e34b567f	1	-0.214	Spearman
df42b16e4113013446ded6955c41e410	1	-0.214	Spearman
d167acbbd9ae9eef9bd57016626b4d8a	1	-0.208	Spearman
a639420c7026e75af8bca45f16489ebd	1	-0.217	Spearman
959f34e769328521792ccad24bee6100	1	-0.205	Spearman
35fee6c0622e3bfc3fe2a3c85c0873e6	1	-0.210	Spearman
123f9f4f1cab5d3b97663b327ce50f09	1	-0.223	Spearman
c35e5138c9d6838972e4c5f3dabff358	1	0.217	Spearman
b839f04fdab3880e812c86c27279ad4c	1	-0.214	Spearman
4c918ee3958fafa4dbe048740faaca00	1	-0.208	Spearman
a26023dff7fd774808262c75b2d7c7c7	1	-0.223	Spearman
4f998fac3bb78b340cb5065f7e879a06	1	-0.205	Spearman
1d48cabae804246b977a4ad2ab7b4cfa	1	-0.210	Spearman
fa49f6f479fbc08910461436f535c8e9	1	-0.210	Spearman
cb03abf9d6c75951ceb2d8548b6183d7	1	-0.223	Spearman
42761981d878a6533f5894a8dca4c2d9	1	0.219	Spearman
38a76c31c45d33aeb13392bc7f4ed01a	1	-0.212	Spearman
f7d99d5d4fc38e2eece89be4f2c22a46	1	-0.221	Spearman
5e6251ec229f11c5e8381dba9209077d	1	0.217	Spearman
0fea67543da3fe19353775b90df4fe7e	1	-0.205	Spearman
7952082aff74735aee52e9730b4a5350	1	-0.219	Spearman
b29de74506c8ffdc73c16fcdd7019ed8	1	-0.212	Spearman
85eabf32baeae43a02e7a481d7467ff7	1	-0.199	Spearman
386f864b3fe983c0cee90355f3ab62b2	1	-0.201	Spearman
144f6363ec26cc3152dbed098b096931	1	0.217	Spearman
139560f8583ff87f347ea27f0d30c7cd	1	-0.210	Spearman
08a79a5aad2371b5b74098c6903db4d5	1	-0.223	Spearman
e82cfeabb4b63a5629eb090b50f0d3bd	1	-0.208	Spearman
92cf38059ba07f5b3f7861029799dc86	1	0.217	Spearman
85995af882c077fd96975460fcf810ab	1	-0.201	Spearman
1019b994bd2018cd084b5c8e38649d98	1	-0.208	Spearman
6e1ac630c15c6892f648c5958d8a0925	1	-0.208	Spearman
445802a55e575e7c48055b94054982f7	1	-0.214	Spearman
944d841c9e8590c0ceb2b61e6cc10e2a	1	-0.208	Spearman
6e4d582d5d913e6d5fe05a0273c87f1d	1	0.201	Spearman
3a8d86e9254ffcca52f3fabc784451d8	1	0.217	Spearman
1e508f13ccf87c1c105ba278db046dc6	1	-0.210	Spearman
e84b828b9d7275832b0f4de783913b44	1	-0.217	Spearman
b3dd36a527e14aca12738f06246b793d	1	0.214	Spearman
b1e68f469c10a991d9b91f4e516f69ee	1	-0.223	Spearman
191923d22d453259c71f2147c0a04200	1	-0.208	Spearman
f26325909c734ce6bceeb44ae0b3c90c	1	-0.203	Spearman
dc0386690fb683cb9cccd2bcfe0c2da0	1	-0.212	Spearman
db7684e2e29ad9a53b36fae5d3a48564	1	-0.203	Spearman
721f20c8eb97e2a534df9c784b82630b	1	-0.208	Spearman
689c44cf8243ad1733062422e13bb30c	1	-0.210	Spearman
5b8d04576c10f4f0a76ab0e1ade13a19	1	-0.201	Spearman
e51a42a8e8014b68450dae3c48a791db	1	-0.212	Spearman
c76f83f576500eb855ee771b126df854	1	-0.208	Spearman
8107007c8252e2a85a987ba50d3fef64	1	-0.203	Spearman
1911f3a0d5942b7a003a85c0ee258c34	1	-0.199	Spearman
c22193f297c4537cbc40783152268c2e	1	-0.205	Spearman
7aaa2f98c18581382ae488f68947bcf3	1	-0.212	Spearman
09fcaf11cf86e6c59af0ef06362ff475	1	-0.197	Spearman
d1a2486b14a0866a83715ecfa5e113b1	1	-0.203	Spearman
9d1ec9b7e885d4168e8993e42aa18fc7	1	-0.205	Spearman
7815430123a306a41cce14aae0f6fc8d	1	-0.194	Spearman
6ea8a4bcb7a41cb71c5e54a7933de3f2	1	-0.205	Spearman
5e5a5d05e3e2f061627baaa83184d2f7	1	0.221	Spearman
bccbd5dfbc57b2d7eab47fa54945353b	1	-0.208	Spearman
ae08e60751ed96f01f626b51ae19c881	1	-0.212	Spearman
51cad21bd884f1d1ee28434bf542c63e	1	-0.201	Spearman
4fda7fee5e5d97c5bda0baa8b9afb3f9	1	0.212	Spearman
f1a47ac90a98b9d9b640456feb14392b	1	-0.212	Spearman
e8173313bced88ba28254f9187b13956	1	-0.205	Spearman
96397427daa0bf67b17d2a72a118b3bf	1	-0.205	Spearman
86af3994fc6b5bb6ca12e76c61e2d0f4	1	0.210	Spearman
812551f67c497e3ff7d3975b84c7b394	1	-0.212	Spearman
7823e02b4cbf7e5b66b019974bc6d064	1	0.208	Spearman
70cce06eacae53268c9a321acb3e0d9f	1	-0.208	Spearman
dd49deb3117bc3a6e1d476124b0f01fa	1	-0.210	Spearman
b9409cc61b67613443c4dd60b3185585	1	0.199	Spearman
ae390f6e486b7a624d5aa147ff3037c4	1	-0.199	Spearman
5becb69656f4a59e370460c7a1a9d215	1	-0.219	Spearman
12632a16683a8522edc1d92110c19788	1	-0.205	Spearman
ee79dce064f56678953ed9ef08979220	1	-0.212	Spearman
d76f9fedd37813cdbbb773046fa53ac3	1	-0.214	Spearman
6835eafae976e24ff091a953ce9728df	1	-0.194	Spearman
2a020bb4f7a3e9c8fc58310347777ab6	1	-0.203	Spearman
e8fcfb4b9909609ba2dc14876fc630d9	1	-0.201	Spearman
5d2bbb18d351794b576567d46dde7e7a	1	0.203	Spearman
422f16656f3d6157013e914326b989fc	1	0.205	Spearman
215b4d89c2d68b0add37c72420959108	1	-0.205	Spearman
f2ae65eace8707a95b93185dd7b2d7ce	1	0.205	Spearman
e2acb94317db957cde0b682454c927d5	1	-0.212	Spearman
dfaec6b46e286f87af70792da0dd4dc9	1	-0.201	Spearman
913da990e605201857dbdf6a3f91dd1b	1	-0.203	Spearman
8dcc5b72ab23d84522ef8184bae9f641	1	-0.214	Spearman
190a46c4d4f199e7f077f44e39ca2e54	1	-0.208	Spearman
142f24643418ac07acdda8ed82dfbd14	1	-0.201	Spearman
0e8c3f0e4874dd597e371cd899dd40eb	1	-0.197	Spearman
f03ddb499b84241a0a96d2f37dbb9765	1	-0.201	Spearman
db66fa98406373ce32bb853adee6706e	1	-0.212	Spearman
b9745124719148fbcf73d5ff02733aa8	1	-0.214	Spearman
98b7a2a836b98cc5dcef211d052524e4	1	-0.194	Spearman
67273bcfa5e37c216be89aec9313d298	1	-0.199	Spearman
33e0ea8cb1daf50f7ffcc343a315f369	1	-0.208	Spearman
23b53e82833d9d15859583249d26b0fa	1	-0.188	Spearman
1aaeb5fcf3c9e5624e7f411d6292334c	1	-0.199	Spearman
d0df6bb60f4ff1510759f1e64c9fe60e	1	-0.212	Spearman
bfc944f138bc72864c9d8ab1c190b667	1	-0.210	Spearman
88c7d1f338ac8232fd1ec6cc9391fef0	1	-0.210	Spearman
50558cf14b5c8d9505031caf7afd5b8b	1	-0.199	Spearman
991cc2b24c48c13a15dfd21e1521e218	1	-0.203	Spearman
91cfb9eb14a42c00fd7af959a533a354	1	-0.197	Spearman
db3d6cf1a62f2228fcd1cf3b7b0c59c0	1	-0.205	Spearman
b6f74610c2171418907619aefc5188bc	1	-0.201	Spearman
9893ff3c62e03aae546c0ee12cc9c7f9	1	-0.197	Spearman
4cb6678a734441cebe6d464e82ab5f0b	1	-0.192	Spearman
2e3de5fa3272fabfbca23e739325a37d	1	-0.208	Spearman
26528ea734990a2cb632e349ac38a012	1	-0.199	Spearman
23d53cc42cd2d7ec69f9079fe63482df	1	-0.199	Spearman
0679e5f2949f8a5d9426b1059c9a02f9	1	-0.201	Spearman
00c72f576545e00103e3d1501cf955d6	1	-0.199	Spearman
e90409cfb924be6550b8d1d50e87022c	1	-0.210	Spearman
90f5cf15d62c183c1ecccc91cf80af1f	1	-0.208	Spearman
4e7e85963171b005b0ed977b8a46fa4c	1	-0.188	Spearman
1b3d0ae59a35c0cd8cf7a3b5a6fbd5fe	1	-0.201	Spearman
16ebf88245bdf17ce75fcf93bf0cbe66	1	-0.203	Spearman
c424c461a08bc04e3282ad887efaa910	1	-0.201	Spearman
54c586f422098760e4cc6ba90308b9d5	1	-0.199	Spearman
45a9028455088761623868fa520750ea	1	-0.192	Spearman
ed18b05b5479001825c5329109eb2011	1	-0.208	Spearman
a6c05816ce983505db7deb6c5f067bf0	1	-0.203	Spearman
6273c6d62acae7e79f38363c1b35b8cf	1	0.205	Spearman
507ff041d84810369f95c252d41dc41c	1	-0.190	Spearman
ea29054894b91c51eaa8a86296bcce66	1	-0.197	Spearman
caf0cf5cab8221ee5d4faa97e7e9b3f6	1	-0.201	Spearman
a48c6bba4c32539aa4295cd3601c38cb	1	-0.201	Spearman
7a4dbf2b6887f5063e918c58e93f9a0c	1	-0.199	Spearman
71bf9b459ba3c506b6ff191e36fe8325	1	-0.199	Spearman
b0befc4b43a8d9ad47dfc5e0290d4ea7	1	-0.203	Spearman
78a95646b3f7cc8247c49302a1f98fa8	1	-0.197	Spearman
70d16855fc8acf4a5b8b16fde73d4560	1	-0.194	Spearman
4719670e864bb0b4a41eebf3ba72c8f5	1	-0.194	Spearman
320aa45994af79d09f5d74fed75e38b6	1	0.201	Spearman
10d47a7a299d3f30377ee29f98c7b5c2	1	-0.192	Spearman
ad3d974977bd3bf206b026635b936a71	1	0.203	Spearman
a8220546bb73e8cb5456eb8951fed889	1	-0.208	Spearman
9d2429a2784bf6256764383eb270310d	1	-0.199	Spearman
8d783e96ff4b0c155a3518a4f3fa3a98	1	-0.194	Spearman
4a2de802ca79ef8676d103080952ee2c	1	-0.201	Spearman
03f6b7f5d1586abf37135445c10c75a2	1	-0.205	Spearman
c5d279707c670c37c7b132d455b799ac	1	-0.199	Spearman
b7e5701c664fe73d7b67572c7a8cf570	1	0.194	Spearman
b24bad376329a34f344f972b009776a5	1	-0.203	Spearman
b1883fc9d12c4ca066b839b72d766325	1	-0.186	Spearman
96787a6158a8a4388216dc5fa53ea809	1	-0.197	Spearman
7ae006da78384dc5a6ae5e5a5bbc9a9e	1	-0.194	Spearman
38231a7186f8af3aac3c528c479dc389	1	-0.197	Spearman
01b5225878865b91a190a4882549ec2e	1	-0.197	Spearman
d45f10ca6bf3c1f44f2a061377a2a1f8	1	-0.197	Spearman
7379acd5ea70366d6c8a4563dffe2e68	1	-0.194	Spearman
1c405276bf95c8fd5a0afaa2ed0c49df	1	0.194	Spearman
9b68f5820ced9e6e3969367bdfc1ca3e	1	0.192	Spearman
839749a2ae38c48e12806540071e6ae1	1	-0.188	Spearman
5ac07be277c057a7158de41901f52eb7	1	-0.212	Spearman
5a1ed6bcb7744a7e4e46718d746fcacd	1	-0.201	Spearman
454ce0d021af5bc465100fc42c098eb7	1	0.214	Spearman
32cb5c6d68d8e5c4f474fca4b17ac07c	1	-0.194	Spearman
92641639a4e134dc5563472ffc7245b2	1	-0.203	Spearman
7fb6f1246bbd1191b9e8960f870c7a22	1	-0.201	Spearman
ef80a6dc2ffe7fcc0746a85ebb708696	1	-0.199	Spearman
d94c177a4e410b584946559c6b338136	1	-0.197	Spearman
30618f7af5c2dcaae7eedc4c8b3b4103	1	-0.194	Spearman
8f9a2d7a86621a0c56121899602b8ac6	1	0.192	Spearman
72109e5e01c0be5f0f61c8800a311c31	1	-0.188	Spearman
a8510a5b7aa47964384faf1ccead5d92	1	-0.192	Spearman
a65525d2c0a4138384ec59f7aa09841f	1	-0.192	Spearman
3aca7dc5b2c9ab8c698b01ea4ad402bc	1	-0.197	Spearman
3245a350b629ccd419b1580f317152fa	1	-0.199	Spearman
2f80ef85435ff5bce9cccb1ee62e44c7	1	-0.197	Spearman
aef85bc11bc2f94aa008348bc138c566	1	-0.208	Spearman
0a5ac6ad6e5c48e1cabc6ced5b6ffd3c	1	-0.197	Spearman
f7a9f52fd89c0315d4e74b999e3a89e3	1	-0.194	Spearman
d1000d1e6380651eac5158bb1ce8fd00	1	-0.192	Spearman
b8674325f613e871029a68f22726cb46	1	-0.194	Spearman
943f9ed620c3bf7d3a43110133c0ab85	1	-0.186	Spearman
7c4aca75ca78c6b967020c11e5ad74d2	1	-0.201	Spearman
62f31a2812eab63805a834bdb7e0928b	1	-0.194	Spearman
41f90ca17950dc455a4cef66494e11c9	1	0.190	Spearman
e977c7754c378326e330fc15869849d0	1	-0.197	Spearman
d6fcc24d96a62713914c5affaf8b81ca	1	-0.197	Spearman
ca5b59d4c57039c47fa8a50521931309	1	-0.194	Spearman
2ba45d76f03a2f491ce60fef63c351bd	1	-0.190	Spearman
2a9c736d702ed007045af9d74099374d	1	-0.194	Spearman
b6b140770c055bce58c2e00d4a93c4c0	1	-0.197	Spearman
a43672876a318332b4d2e711391edc95	1	-0.192	Spearman
0ba6910ee51094b3c0ef7d67b90f1844	1	0.201	Spearman
0a19c4b4f849907444d1f9f0d8451d1d	1	-0.188	Spearman
816ae8c6624a6f66d0512a3fe4715a2d	1	-0.186	Spearman
6a1c77a191971338e19dc4f370422a37	1	-0.186	Spearman
cd6e6462fa712ba118e31c1a8bf83a11	1	-0.197	Spearman
c87442cf0fd16bdc783fe01cd943c461	1	-0.190	Spearman
3bbd5d0c030065c2cd3b1dee4b13188e	1	-0.183	Spearman
2615969a98aa9f8ad6313c224084d534	1	-0.190	Spearman
09bb70b6815c305297178513d6b198be	1	-0.190	Spearman
f9bf7826440f5944f9cf4af9274a0371	1	0.190	Spearman
f9485c246ce4f751fffb4cea663ff030	1	0.197	Spearman
4f4f9492b137f51543a7b2f848d60b98	1	0.194	Spearman
2659a62ea906dba16fd64de6651a4213	1	-0.188	Spearman
1dd08b5782c4f68e60b4c076f272f54a	1	-0.192	Spearman
025d5ef0bcdbc28f9c3d79f976e4204c	1	-0.192	Spearman
eb381a245d4c239e909b443ecbc6b918	1	-0.192	Spearman
dd4ba76cc4461bdfde1b7784833fb13b	1	-0.192	Spearman
53b6d998813031773d3d4d14d30c6b60	1	-0.192	Spearman
31f523caea17623baf5f26808d5183e0	1	-0.190	Spearman
07c158b34c2e53722a376b72e05bdf9c	1	-0.188	Spearman
f8d799638e47738d3c0dd2454076ac4b	1	-0.194	Spearman
e800c9370973d349fa902430c5572822	1	-0.194	Spearman
dd0b027dab82c6f0a6686604f5de70c6	1	-0.192	Spearman
07a7cdeea5aa2e75283d76e36d49342d	1	-0.188	Spearman
0607e0496b5dfd712f5feb4f3f5e9656	1	-0.181	Spearman
f7cc07b0957a6a0951206dc1f07383aa	1	-0.188	Spearman
ed45830979e45badfaa2d7471217b3c0	1	-0.192	Spearman
e74ed76bd8f2863548028e44b5e25218	1	-0.192	Spearman
92a78c1af56029044c717b34036d0344	1	0.186	Spearman
80fdbbe91d230a0f722d9498bbed48f8	1	0.192	Spearman
14e5d53090f90c490f553380bece6ec2	1	-0.190	Spearman
b75ba3f582a36e6b40ae3c7d0624ea5b	1	0.190	Spearman
48039610025296a3c5645033d0a7fbbe	1	-0.186	Spearman
0dcd514db83552efc33a028d6b72a4a7	1	-0.186	Spearman
d54ab281f7a66100f796a9dda1f9e8c2	1	-0.190	Spearman
d4e8a2298e6201d2830d1e6fc9928ed0	1	-0.186	Spearman
c64a006e096c1a09818053846f49f1bb	1	-0.194	Spearman
cded825877ad32cd4f56279b536ba85f	1	-0.188	Spearman
c0c0372a0d7fd86f04b61b391087c021	1	-0.190	Spearman
7f93659a912ea107de0002c0e065c375	1	-0.190	Spearman
36e891a075bc1ea8e5299f7970fe3061	1	-0.183	Spearman
2cac75a89bb7663309559cfcdc1411ec	1	-0.186	Spearman
697e690bf337bac01414dc87e17f7881	1	-0.181	Spearman
474806b1355a5db1b90aa1d8e33adb5f	1	-0.186	Spearman
0b55020f4a2fdde734ab59299228cd15	1	0.181	Spearman
d400d5bd5205f1b9422b2d0c466d7823	1	-0.197	Spearman
b628f64f48630555114007f4fe643503	1	-0.188	Spearman
9b468ab1d0928bd9873b82086a709f7b	1	-0.190	Spearman
77572844f67e8bcd1ad492fd2083a3c6	1	-0.197	Spearman
6b6b29a70cb8de7bbc7a1f04328df5d8	1	-0.186	Spearman
5102b41d87f25b1be28f1c2b96af5530	1	-0.188	Spearman
3de21db83c726a68ac6d80b6d889c830	1	-0.181	Spearman
34a7a1d0d9eeb71caa09e19688e332a7	1	-0.194	Spearman
f8abc197d353dbc18c212a55b9b62c6f	1	-0.190	Spearman
8cd1e89c0a2ce90d0216b905c92eeb4f	1	-0.194	Spearman
5212ef5cd1a81415c157cd94ae767ef4	1	-0.183	Spearman
3479588db00fc4afe20244d7225dee4e	1	-0.181	Spearman
bf82856908a925b827cf558cebc3aa4a	1	-0.183	Spearman
55eabcfdac494c50ed3c20dc27189ae6	1	-0.186	Spearman
067d479bd5b3fbc18c70382e18adc63f	1	0.190	Spearman
c13340a646ec3f339b656d0e1846f987	1	-0.188	Spearman
a8b6f4d37a6d9d2a09eac583e2639adc	1	-0.188	Spearman
a7263c2413544c3823b23a75f797ba45	1	-0.186	Spearman
8c19c1b5dfaee0504ddbaa9652fc4441	1	-0.194	Spearman
8136c14fdc08f4d453356b61147dd08b	1	0.188	Spearman
5470efdd288ab7b71869100bd411846f	1	-0.186	Spearman
3599b299a26968966d8a1d0a2cbcde07	1	-0.186	Spearman
2642afdd0afd43f5aa41c1830c97727d	1	-0.186	Spearman
2338d1271b4782cab23a6360de928f09	1	-0.188	Spearman
0e394859795b7d8b14f66f901df8fd96	1	-0.188	Spearman
f2158b6b556f5e854c8acbb4089ee6de	1	-0.186	Spearman
df407da7f7a0e74cba70f33982cc0c0d	1	-0.186	Spearman
c88034f2d14013a0bef1e347eb40a8a7	1	-0.181	Spearman
b965e3519d9f2f2f262c601b3cf3d90d	1	-0.186	Spearman
58dcedffa30c3a430c719c45fe4d2d31	1	-0.183	Spearman
53c2be1b992482acae274b36c61b6211	1	-0.177	Spearman
c01b5a0eba006dcbf25adb235229c53a	1	0.190	Spearman
ba25cc977941432f8ee81f43b985c9e1	1	0.186	Spearman
adb4e9587818ec4d869c6cb3f3a54ac4	1	-0.190	Spearman
a0612255b827355377e212d2824ef425	1	-0.194	Spearman
9940912d8ef0545809940e534c6cba7f	1	-0.181	Spearman
8bbf25f27d4f8f0a2d9935e6b9fcc927	1	-0.179	Spearman
5cc9f62771b64d17597fa521322934c4	1	-0.188	Spearman
4e39516b22d6eef55f4ced2f5b2393c1	1	-0.186	Spearman
4639384c7b7375d21e15eae0ca84d15f	1	-0.186	Spearman
ad60c8bc3383daa06dba207cb942c454	1	-0.181	Spearman
70a0481f8ed505c00de43810f2895525	1	-0.186	Spearman
3335672a06fdd489d279fd72b37822b7	1	-0.183	Spearman
54c9f33a94042db46070f620bcea336a	1	-0.179	Spearman
548abdece2532f93a41e97da41d0d3f8	1	-0.188	Spearman
10c60ca07ccbd3f10f626330a9330b18	1	-0.179	Spearman
e7f1cede49a1a939f0e5cc903af98a1b	1	-0.179	Spearman
d39e8ae93798a044bc8b8500006c8735	1	0.181	Spearman
b23c311f3e2c0761bf0e91fac1ef23b4	1	0.192	Spearman
a4ba038b4b8ed7bcfed923e8922e9df7	1	0.186	Spearman
7824b1b4f25d26be5d6ef3fea78177c5	1	-0.188	Spearman
2d09ee2635d64e57b9da6614e20487a1	1	-0.181	Spearman
11afb943f889f074808f707072b06852	1	-0.188	Spearman
de41c7236a60b2768f036549b92c00b9	1	-0.181	Spearman
d9408e862436f299479f78acee2af3f0	1	-0.186	Spearman
bd16471f6afc53b8f83e880347a9750b	1	-0.181	Spearman
876c9c92bca425a703734915403ff651	1	0.179	Spearman
320308330d1c7b96c4722fb8c7c21048	1	-0.186	Spearman
c723ad771a83160d2abfa40afce4ea9b	1	-0.181	Spearman
166916d0441c251bd590ab055dde7301	1	-0.179	Spearman
acc1c107409235879154cdf50f1c905f	1	-0.179	Spearman
a0f84ef5990d2205bf15acb8889a5d69	1	-0.175	Spearman
939ec2d069d71a9c03d8dfe623395f90	1	-0.181	Spearman
689697e69ccf8576e97a5dadc7228a55	1	-0.177	Spearman
81aaabded64d4e3c3b7a1919c6dbb1ca	1	0.194	Spearman
4c6b05e17ed5222fd08bea59a9627653	1	-0.179	Spearman
487f05854cd7e0f1372e73b994fd0667	1	-0.190	Spearman
e55d94113d442830029dcf8c4ff26502	1	0.183	Spearman
0d36b7e5824df0a896aef19e4ceeb515	1	-0.179	Spearman
05cb7aeedfc0aeda3f49d6e6b822b9b0	1	-0.183	Spearman
04b983a9022cf0a1155b8f0486b74750	1	-0.175	Spearman
add30d3de0d1b7c1ca17944b7164872f	1	-0.181	Spearman
714ba8c47838c98beded3f6331e84eaf	1	-0.183	Spearman
5b0d291f3f6d118ffeb2809860d7ea99	1	0.181	Spearman
4e1750c7fdf88cd4587c618f3a6b8591	1	-0.179	Spearman
a7a48f43906fdf53f148dc3b514c84cc	1	-0.179	Spearman
92b68a64760af71209e512caafbb8675	1	-0.190	Spearman
63d91b326b00cf2b2bb567a74565966d	1	-0.175	Spearman
4986a3bae81ebf3cb7102d1f65ecf50f	1	0.172	Spearman
35b11fd71ec5ee57503bf74bb21ade98	1	-0.186	Spearman
dbaa753810241fb8133be15b4fc3e376	1	-0.183	Spearman
633ba187e202e931cdb6a78b8185f3b7	1	-0.170	Spearman
5db71c4ec78c6cb88d8078d2aa93de6f	1	-0.175	Spearman
00730cee469fb63e81eff491d07295d3	1	-0.186	Spearman
84b756d442431423b05eff86f19eb21a	1	-0.183	Spearman
37a2539e3eb420519d6417974cc125e1	1	-0.179	Spearman
08e13a650d4b21597fe44b9b22e520df	1	-0.170	Spearman
052f0a09f6b5d0f590cb4215f67088fd	1	-0.181	Spearman
04a3667c9485c3355291145664a59e1f	1	-0.181	Spearman
967f979b52a2f5dfb07d799231cf498f	1	-0.186	Spearman
9207cbe77503bacffeca514a2b71e85a	1	-0.172	Spearman
62ef868fbd48081427797f70f6871dfc	1	-0.179	Spearman
5506e06345a4cddd8b912e62c58e7696	1	-0.181	Spearman
4094e7aeae50ece39819b276f27e2a1c	1	0.181	Spearman
267cd3bfa1bf7ef271dcdacfdee7ba89	1	-0.177	Spearman
d68415bc11e6bb81a7fd018776f32271	1	0.175	Spearman
cbef0c54da29479bd798fc14ea3042eb	1	-0.181	Spearman
a7f2ed23727b5ad15c9ff563ac356ef7	1	-0.172	Spearman
396ba067a0e021ab65a0f7ebb88aecfb	1	-0.172	Spearman
2de0bb5316c5eb9301d94e1a730fef29	1	-0.188	Spearman
0cdf838a29facf2c340d9939e262b5dc	1	-0.179	Spearman
7b76ea08a3300e7416f6e51923f0076b	1	-0.179	Spearman
37883c9eaead558bdd7be3006224b111	1	0.181	Spearman
20c4c6d776229c4f6ef9dbb3f847d2e8	1	-0.170	Spearman
ac7c56c192880ab6f507af73663c0734	1	-0.183	Spearman
99e8517202303e369b09b5629f7709b0	1	-0.179	Spearman
83aad81a857c9847cb9ee8244218acf9	1	-0.179	Spearman
33384ad0b778411877c991e3dbb22502	1	-0.172	Spearman
26e647aa5919432191dd9e5afceb404f	1	-0.177	Spearman
dc40005f6de34c8c493ed90f356003cd	1	-0.170	Spearman
be3adf3e28663eb1dbb7464813ad1a9c	1	-0.177	Spearman
09e1bde8fc77b96e7716a01b6156dbb5	1	-0.168	Spearman
e22211da0bc22061da62dccef5d8e808	1	0.181	Spearman
7ebbc21879c2f063ea0f3e9d24ebaed9	1	-0.159	Spearman
74124cdef5b60d22ec05d76c98829147	1	-0.172	Spearman
113c044dbb4780678af48f6e66877bdf	1	-0.179	Spearman
863e2297944662454eb9d99d36e603f2	1	-0.172	Spearman
76e044ded5185883a49dcd6b84b28577	1	-0.183	Spearman
72d22d023aa5a9089536c84f28046a5c	1	-0.172	Spearman
72c1105be97af9644f1aef8330b342f2	1	0.179	Spearman
ad485e2aaa23344038247283fe541a39	1	-0.175	Spearman
8eee124893df84d742e2466e3129faee	1	-0.179	Spearman
479e52e003f9445adb1b8ff627f41d82	1	-0.188	Spearman
3a99e9ad2c15f646be99d6e703f9f8a0	1	-0.186	Spearman
d15443b93ef268c810c7a1db6f09e1fc	1	0.175	Spearman
c53858392d8e8b690415a523f04c18ac	1	-0.175	Spearman
3a0fda9aeb72e79c18ba1be7a8198bfc	1	-0.175	Spearman
0edc49108752c4f72fc3830273d9d9e8	1	-0.183	Spearman
8e13c7679ea297c2f3314539acc64387	1	-0.183	Spearman
