"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"564458c10e8b73cac4371adabb33e868","564458c10e8b73cac4371adabb33e868"," 0;0695699011","0;29167202"," 0;2385209976","0;811477031539","0;997926688","FALSE"
"4d329e88b1e047fcf1ee78d4de63349e","4d329e88b1e047fcf1ee78d4de63349e","-0;5615859436","0;28589277","-1;9643236723","0;049492568152","0;589913341","FALSE"
"eee8f68cb88e26a447314ebd0ebec840","eee8f68cb88e26a447314ebd0ebec840"," 0;4750761926","0;35424388"," 1;3410992111","0;179888243403","0;841405388","FALSE"
"8d12245790b769b19a1e62bacd59e11e","8d12245790b769b19a1e62bacd59e11e","-0;3905296454","0;32266811","-1;2103137472","0;226158524584","0;892166067","FALSE"
"8497dbde832d10034802308ca707af6f","8497dbde832d10034802308ca707af6f","-0;1897420764","0;26696879","-0;7107275507","0;477253083579","0;981194343","FALSE"
"72c1105be97af9644f1aef8330b342f2","72c1105be97af9644f1aef8330b342f2"," 0;1073414740","0;39783197"," 0;2698161071","0;787301730560","0;997926688","FALSE"
"931006cad75d33a0ae47dd558a8325e9","931006cad75d33a0ae47dd558a8325e9","-0;0594803722","0;31981586","-0;1859831842","0;852457948289","0;997926688","FALSE"
"1d1c2174d21483786ef37d2a8a554b0b","1d1c2174d21483786ef37d2a8a554b0b"," 0;5607259407","0;31422658"," 1;7844637564","0;074348339077","0;667842037","FALSE"
"53f3532bbe5e744c76a7ef7104124409","53f3532bbe5e744c76a7ef7104124409"," 0;0416280683","0;25746639"," 0;1616835076","0;871555092656","0;997926688","FALSE"
"31fdf7c6ed3f159b15f636ade400edf6","31fdf7c6ed3f159b15f636ade400edf6","-0;6766221242","0;29873901","-2;2649272691","0;023517143068","0;462304457","FALSE"
"5b8d04576c10f4f0a76ab0e1ade13a19","5b8d04576c10f4f0a76ab0e1ade13a19"," 0;1443082772","0;20372488"," 0;7083488210","0;478728666214","0;981194343","FALSE"
"b304fd3e3d4533a43dbce68750d50347","b304fd3e3d4533a43dbce68750d50347"," 0;2935458671","0;24910093"," 1;1784214244","0;238628640695","0;893567110","FALSE"
"8db1d1ba4f8c50154d1feb3a11ec2408","8db1d1ba4f8c50154d1feb3a11ec2408","-0;0032916616","0;24232728","-0;0135835369","0;989162238894","0;997926688","FALSE"
"3e94d7dd19584d610ef029843ab43c6f","3e94d7dd19584d610ef029843ab43c6f","-0;3461507517","0;29183507","-1;1861177261","0;235575811192","0;893141862","FALSE"
"8f3104b644c51e25408e47f9abd97e0e","8f3104b644c51e25408e47f9abd97e0e"," 0;1429081545","0;39775266"," 0;3592889973","0;719378904443","0;997240708","FALSE"
"795bccf375b91f03ea362c00d500c034","795bccf375b91f03ea362c00d500c034","-0;4425298583","0;20378299","-2;1715740375","0;029887807066","0;497319605","FALSE"
"6aba2750634636ac4900d476a52f11d9","6aba2750634636ac4900d476a52f11d9","-0;3775535471","0;33271485","-1;1347661337","0;256473319441","0;904326166","FALSE"
"f2416885b56617b380be47ff0707d0e4","f2416885b56617b380be47ff0707d0e4"," 0;1070334960","0;27147784"," 0;3942623719","0;693387340929","0;997240708","FALSE"
"991cc2b24c48c13a15dfd21e1521e218","991cc2b24c48c13a15dfd21e1521e218"," 0;0317294010","0;37477022"," 0;0846636126","0;932528825027","0;997926688","FALSE"
"3de7c832613e1d93ca14ddfce2b63f69","3de7c832613e1d93ca14ddfce2b63f69","-0;7707178951","0;26058522","-2;9576424103","0;003100015154","0;169307927","FALSE"
"726b9ccbcd2fcbe34360dfc93fbf6497","726b9ccbcd2fcbe34360dfc93fbf6497","-0;0218993496","0;25411570","-0;0861786577","0;931324396232","0;997926688","FALSE"
"e166c829a95f089f2f70b559e8438af0","e166c829a95f089f2f70b559e8438af0","-0;1026373275","0;24649303","-0;4163903791","0;677124367337","0;997240708","FALSE"
"7c92fcda8dfb7057ce399930cd33bdbe","7c92fcda8dfb7057ce399930cd33bdbe","-0;2743679201","0;30321432","-0;9048646480","0;365537097645","0;970909426","FALSE"
"663ff5326aaa5b5f6b07db45f49795f6","663ff5326aaa5b5f6b07db45f49795f6","-0;3522435475","0;22112894","-1;5929328564","0;111175254491","0;735766328","FALSE"
"6dde54afd4d7f7390dd1873cf26db6c7","6dde54afd4d7f7390dd1873cf26db6c7","-0;3309297582","0;23809352","-1;3899149985","0;164554690583","0;835600380","FALSE"
"ed3c25ea1f11ef6b62b2d7975cf6399d","ed3c25ea1f11ef6b62b2d7975cf6399d"," 0;4403774949","0;21550302"," 2;0434864385","0;041004308497","0;582283544","FALSE"
"b3a6e00cc458d82ee853bfaa295cdf8c","b3a6e00cc458d82ee853bfaa295cdf8c","-0;0122357608","0;42025060","-0;0291153916","0;976772560256","0;997926688","FALSE"
"b75c497a5536a842ec7472c215fedd82","b75c497a5536a842ec7472c215fedd82"," 0;0078119141","0;28236919"," 0;0276656031","0;977928857976","0;997926688","FALSE"
"51cebbac1992efd933d30e4462c406d1","51cebbac1992efd933d30e4462c406d1"," 0;4971578531","0;43349911"," 1;1468486217","0;251444190105","0;902568705","FALSE"
"0bf523eeb3b0a9dd503377a64c45fef1","0bf523eeb3b0a9dd503377a64c45fef1"," 0;4695241008","0;35020912"," 1;3406963992","0;180019044118","0;841405388","FALSE"
"b159e1f88f9a8f2abae6242a1329f811","b159e1f88f9a8f2abae6242a1329f811","-0;0673270156","0;18754703","-0;3589873677","0;719604539365","0;997240708","FALSE"
"b9409cc61b67613443c4dd60b3185585","b9409cc61b67613443c4dd60b3185585","-0;0037948459","0;25162698","-0;0150812359","0;987967370866","0;997926688","FALSE"
"d6625dc0df93b176abbf8f600a4c8955","d6625dc0df93b176abbf8f600a4c8955"," 0;0412986751","0;26868925"," 0;1537042313","0;877842948358","0;997926688","FALSE"
"4f1bea05a139ba2a0d41a679c2ca129f","4f1bea05a139ba2a0d41a679c2ca129f"," 0;1676743540","0;21089783"," 0;7950501526","0;426584329093","0;981194343","FALSE"
"b6ac0c07fd108d8475a9b76ba2d585fa","b6ac0c07fd108d8475a9b76ba2d585fa","-0;2400396914","0;16415873","-1;4622414285","0;143675062620","0;800807588","FALSE"
"89bf4e6d9372e9bc62621c7c558392eb","89bf4e6d9372e9bc62621c7c558392eb","-0;3297755528","0;32009910","-1;0302295559","0;302902258463","0;947738528","FALSE"
"1a410a463c3757a17b5e6af0c09659b9","1a410a463c3757a17b5e6af0c09659b9"," 0;0495630151","0;15044128"," 0;3294508936","0;741814905195","0;997723954","FALSE"
"5d90a6c60e8488a12b8736149174feb3","5d90a6c60e8488a12b8736149174feb3","-0;4732638517","0;25796448","-1;8346085773","0;066563706872","0;644103484","FALSE"
"e24c32583128e39194a44aa170badaf8","e24c32583128e39194a44aa170badaf8","-0;1744700112","0;31284607","-0;5576864452","0;577058515228","0;997240708","FALSE"
"f3cdcefbe92527f88b25195a387bc4e0","f3cdcefbe92527f88b25195a387bc4e0"," 0;0573366788","0;21704078"," 0;2641746760","0;791645323717","0;997926688","FALSE"
"a4c52773598e78bd8057647d87d57c33","a4c52773598e78bd8057647d87d57c33","-0;0721390598","0;28306818","-0;2548469382","0;798841320459","0;997926688","FALSE"
"a024483e0fd31c5267f64a23a44ee9d3","a024483e0fd31c5267f64a23a44ee9d3"," 0;1275976716","0;39176197"," 0;3257020373","0;744649802704","0;997723954","FALSE"
"7ad7ecf5fd31341fd13acca95e452cc2","7ad7ecf5fd31341fd13acca95e452cc2"," 0;5015726057","0;40449509"," 1;2399967659","0;214976590358","0;873530968","FALSE"
"030f1798c8290d97886abfd137b0eb3f","030f1798c8290d97886abfd137b0eb3f"," 0;0895103919","0;21466146"," 0;4169839798","0;676690125620","0;997240708","FALSE"
"d400d5bd5205f1b9422b2d0c466d7823","d400d5bd5205f1b9422b2d0c466d7823"," 0;1346351805","0;35081292"," 0;3837805595","0;701141098039","0;997240708","FALSE"
"f33ff3e39c3b9f97a3f56c49d3cc5796","f33ff3e39c3b9f97a3f56c49d3cc5796","-0;1013235626","0;20725955","-0;4888728176","0;624931741100","0;997240708","FALSE"
"fe7ea2688adf99ce72a6ed253d38476c","fe7ea2688adf99ce72a6ed253d38476c","-0;1300475247","0;27758923","-0;4684890776","0;639434880010","0;997240708","FALSE"
"0cde04d9ab78bb1c1e5c7497cc9a819f","0cde04d9ab78bb1c1e5c7497cc9a819f"," 0;3877033836","0;49451823"," 0;7840022096","0;433038813793","0;981194343","FALSE"
"435d677fd5e467356b8e787d6cd1e859","435d677fd5e467356b8e787d6cd1e859","-0;4699613895","0;26962987","-1;7429871430","0;081335860673","0;678575704","FALSE"
"61746f7e528054cbf5569d58816798fc","61746f7e528054cbf5569d58816798fc","-0;0471419920","0;23614777","-0;1996292079","0;841770582983","0;997926688","FALSE"
"261c539e5585cc71eee2182b1bfc07df","261c539e5585cc71eee2182b1bfc07df","-0;6322068762","0;42258699","-1;4960396210","0;134643330559","0;781385171","FALSE"
"215b4d89c2d68b0add37c72420959108","215b4d89c2d68b0add37c72420959108","-0;1086626433","0;35284581","-0;3079606998","0;758112236914","0;997839999","FALSE"
"5913990f2ae9760ed16929c5e05c2376","5913990f2ae9760ed16929c5e05c2376","-0;2530527117","0;22460924","-1;1266353796","0;259896674209","0;908026825","FALSE"
"e92efff225df41d5290aa6ade5420429","e92efff225df41d5290aa6ade5420429"," 0;2700830529","0;30046039"," 0;8988973563","0;368707336305","0;972256305","FALSE"
"a5a00a5dfcb501650e534180c20d2a55","a5a00a5dfcb501650e534180c20d2a55"," 0;1592355054","0;31108305"," 0;5118745760","0;608738792677","0;997240708","FALSE"
"1fb28618b66bf34587e8cdd5d8eec143","1fb28618b66bf34587e8cdd5d8eec143","-0;5600906924","0;30969579","-1;8085189373","0;070525772170","0;660862054","FALSE"
"f4d190691989011e2f38dfcf23eec2e6","f4d190691989011e2f38dfcf23eec2e6","-0;1371028735","0;37888309","-0;3618606281","0;717456183095","0;997240708","FALSE"
"a7cdacfc2e6783f8077eb28e22ca8791","a7cdacfc2e6783f8077eb28e22ca8791","-0;2375890447","0;24991481","-0;9506801475","0;341766768998","0;959558392","FALSE"
"de5921a61a15dfff4ebdad7386f1b7b5","de5921a61a15dfff4ebdad7386f1b7b5"," 0;0891797470","0;36725394"," 0;2428285669","0;808138204597","0;997926688","FALSE"
"47c7e6b5bd2b88fb00c4187a8d0ccba2","47c7e6b5bd2b88fb00c4187a8d0ccba2","-0;2415511349","0;30685025","-0;7871954844","0;431167440222","0;981194343","FALSE"
"293d7a13de8edf124055e47637c51c55","293d7a13de8edf124055e47637c51c55","-0;6518381485","0;31630422","-2;0607949875","0;039322602899","0;580594801","FALSE"
"d9fc77cfabd73f0f14b92ee5c04500bb","d9fc77cfabd73f0f14b92ee5c04500bb"," 0;1024656520","0;23380159"," 0;4382590007","0;661198542938","0;997240708","FALSE"
"f9e09fe58a7ae5273b510b64eaa50a76","f9e09fe58a7ae5273b510b64eaa50a76","-0;2529044543","0;30375228","-0;8326010195","0;405069783852","0;981194343","FALSE"
"860316c7bf0951c78ea68d86876bef42","860316c7bf0951c78ea68d86876bef42","-0;5053906098","0;40811844","-1;2383430039","0;215588904634","0;873530968","FALSE"
"507c45250ea0420923b403ee525ba5e8","507c45250ea0420923b403ee525ba5e8"," 0;0904739654","0;20735321"," 0;4363277755","0;662598932381","0;997240708","FALSE"
"25cda43f3a21e18644ef4b9c0db46def","25cda43f3a21e18644ef4b9c0db46def","-0;3802335878","0;33912657","-1;1212143684","0;262196625092","0;914127023","FALSE"
"798d4ab1490a87bd46fe2056528d4751","798d4ab1490a87bd46fe2056528d4751","-0;0417088428","0;14592676","-0;2858203810","0;775015697223","0;997926688","FALSE"
"2073f17aeec721e298ac2398db91293b","2073f17aeec721e298ac2398db91293b","-0;2323463386","0;32489705","-0;7151383427","0;474523563462","0;981194343","FALSE"
"ac7c56c192880ab6f507af73663c0734","ac7c56c192880ab6f507af73663c0734","-0;4867821237","0;16696331","-2;9155035688","0;003551150456","0;169307927","FALSE"
"0e3d915bcc8a716632eac92d8cb185b3","0e3d915bcc8a716632eac92d8cb185b3"," 0;1638371852","0;21337751"," 0;7678278152","0;442589487098","0;981194343","FALSE"
"64f086671b08b866029d65bb269b8708","64f086671b08b866029d65bb269b8708","-0;0045631946","0;30904415","-0;0147655104","0;988219255286","0;997926688","FALSE"
"b965e3519d9f2f2f262c601b3cf3d90d","b965e3519d9f2f2f262c601b3cf3d90d","-0;2992389754","0;27440103","-1;0905169606","0;275485486284","0;925928452","FALSE"
"ae6b5ec3992de7c5a3aebfcaa489db89","ae6b5ec3992de7c5a3aebfcaa489db89"," 0;3419961403","0;21439036"," 1;5952030068","0;110666846610","0;735766328","FALSE"
"62adb7ec1d01a3e64c3d401c8b9b930c","62adb7ec1d01a3e64c3d401c8b9b930c"," 0;1905877995","0;35325936"," 0;5395123795","0;589533357361","0;997240708","FALSE"
"cfb1c0bb5989b25a977cd1b4ad66b273","cfb1c0bb5989b25a977cd1b4ad66b273","-0;4998335385","0;38899764","-1;2849269029","0;198817828784","0;864127410","FALSE"
"3df18ba02ce2d2ebaea7483a763bdb52","3df18ba02ce2d2ebaea7483a763bdb52","-0;0149951104","0;19341697","-0;0775273766","0;938204013403","0;997926688","FALSE"
"a04fae27d8934ed5a0754e2c698c9787","a04fae27d8934ed5a0754e2c698c9787","-0;2992199662","0;26884997","-1;1129626111","0;265724487656","0;914723939","FALSE"
"3245a4ea63464aa8f6fbf9d4f5c1531e","3245a4ea63464aa8f6fbf9d4f5c1531e","-0;6760984229","0;29055532","-2;3269180786","0;019969625807","0;432768324","FALSE"
"ce2e01fef51534210821f4a5bb7fe25f","ce2e01fef51534210821f4a5bb7fe25f","-0;2501227543","0;28331879","-0;8828315193","0;377327307927","0;981194343","FALSE"
"c67ae10f4d819578db38f990bb9b73d2","c67ae10f4d819578db38f990bb9b73d2","-0;4079532312","0;38661116","-1;0552029472","0;291332516552","0;938502566","FALSE"
"6276160d64a1ae6be00d138c67b6c5c7","6276160d64a1ae6be00d138c67b6c5c7"," 0;0511257804","0;45550037"," 0;1122409199","0;910632384726","0;997926688","FALSE"
"113c044dbb4780678af48f6e66877bdf","113c044dbb4780678af48f6e66877bdf","-0;2820286893","0;25155758","-1;1211297640","0;262232630925","0;914127023","FALSE"
"edc2a2e0a1a3cba2bd04fb9490c1c452","edc2a2e0a1a3cba2bd04fb9490c1c452","-0;1748789358","0;23006875","-0;7601159773","0;447185263104","0;981194343","FALSE"
"5bf1484706e7084ab869bdae9a7cc984","5bf1484706e7084ab869bdae9a7cc984"," 0;0365859317","0;51517120"," 0;0710170354","0;943384197442","0;997926688","FALSE"
"e85ffd2d6b9fbc2f0091fa28d1fcbb9c","e85ffd2d6b9fbc2f0091fa28d1fcbb9c","-0;6945943620","0;35736107","-1;9436766465","0;051934456544","0;600507857","FALSE"
"d447d028b18d1cc76eb821db3428cd93","d447d028b18d1cc76eb821db3428cd93","-0;1143133105","0;29075289","-0;3931631041","0;694199018643","0;997240708","FALSE"
"fa3f31bf76046ae75733014c68899b74","fa3f31bf76046ae75733014c68899b74","-0;0110336838","0;25373858","-0;0434844540","0;965315356731","0;997926688","FALSE"
"32578b2731941077780063453c44bb4a","32578b2731941077780063453c44bb4a","-0;2986628979","0;22842503","-1;3074876287","0;191047153785","0;858093935","FALSE"
"3a93385c2f6627a4a1d23f3a25205c68","3a93385c2f6627a4a1d23f3a25205c68"," 0;0414235594","0;34148409"," 0;1213045068","0;903449850449","0;997926688","FALSE"
"08fa6072229e1b7e7655733b2ab6080f","08fa6072229e1b7e7655733b2ab6080f"," 0;2808075325","0;31020765"," 0;9052244048","0;365346515346","0;970909426","FALSE"
"a99625709edcf6a3dcd87d250c4076eb","a99625709edcf6a3dcd87d250c4076eb","-0;6506552444","0;37478658","-1;7360687059","0;082551686906","0;678575704","FALSE"
"a6c9464ec76a935462e8d6a0b5130313","a6c9464ec76a935462e8d6a0b5130313"," 0;1756712455","0;32460555"," 0;5411837424","0;588380942081","0;997240708","FALSE"
"2585b2fda21a88490c161eadc6a22c28","2585b2fda21a88490c161eadc6a22c28","-0;0765756187","0;32844304","-0;2331473314","0;815647002329","0;997926688","FALSE"
"a303e60cbb1e09456d2145dee0a22fe7","a303e60cbb1e09456d2145dee0a22fe7"," 0;0878631547","0;22567779"," 0;3893300862","0;697031982943","0;997240708","FALSE"
"e448a00e602f04f9fab7594211d75919","e448a00e602f04f9fab7594211d75919","-0;0464311713","0;37776426","-0;1229104394","0;902178018902","0;997926688","FALSE"
"cdcb9eb64d07a51e59f858360df4c6e7","cdcb9eb64d07a51e59f858360df4c6e7","-0;7065037493","0;35963107","-1;9645236946","0;049469391222","0;589913341","FALSE"
"a889981116008a282865dd97b4073ff3","a889981116008a282865dd97b4073ff3","-0;3427484117","0;29119059","-1;1770586761","0;239172087400","0;893567110","FALSE"
"342e1cacfa8ee066c2c1c6730e259437","342e1cacfa8ee066c2c1c6730e259437","-0;3695665693","0;55566976","-0;6650831098","0;505997337052","0;990245474","FALSE"
"1046cf4a7ec5fa530c47acc5270d2c05","1046cf4a7ec5fa530c47acc5270d2c05"," 0;1957218693","0;24849558"," 0;7876271583","0;430914824168","0;981194343","FALSE"
"458789400c82e9d4647c9a5ca003bd41","458789400c82e9d4647c9a5ca003bd41","-0;0526084561","0;38186467","-0;1377672780","0;890424346070","0;997926688","FALSE"
"1e8462e3021d6544917e46f3a07ae9dd","1e8462e3021d6544917e46f3a07ae9dd"," 0;2008756960","0;26522430"," 0;7573804451","0;448821968114","0;981194343","FALSE"
"5b7a54a932d2c67685b47796ef59e83b","5b7a54a932d2c67685b47796ef59e83b","-0;5300624489","0;34071772","-1;5557231438","0;119773940720","0;743846578","FALSE"
"d8ac9bdf2e5b9f28be2993c719b4f5e5","d8ac9bdf2e5b9f28be2993c719b4f5e5"," 0;0810016029","0;39594044"," 0;2045802695","0;837900072051","0;997926688","FALSE"
"6b7cea549d41a75428d8ec3c06b226ba","6b7cea549d41a75428d8ec3c06b226ba"," 0;1307755696","0;22497977"," 0;5812770074","0;561053774317","0;997240708","FALSE"
"7d6ec115b0e12bbba566b2a30b652228","7d6ec115b0e12bbba566b2a30b652228"," 0;4954034704","0;25508693"," 1;9420966612","0;052125399644","0;600507857","FALSE"
"f4cb1cc452e670db544cc596875d1166","f4cb1cc452e670db544cc596875d1166","-0;0812467808","0;28502671","-0;2850497102","0;775606057712","0;997926688","FALSE"
"d62d58ae488a4632f6c72b7384540ded","d62d58ae488a4632f6c72b7384540ded","-0;3151022122","0;34439893","-0;9149337678","0;360226401439","0;970909426","FALSE"
"cf22b1765ff68c08b52a3e071614a9e5","cf22b1765ff68c08b52a3e071614a9e5"," 0;0407109668","0;23348829"," 0;1743597817","0;861582719673","0;997926688","FALSE"
"40c1baac92c7397ec2a850e039d546bd","40c1baac92c7397ec2a850e039d546bd","-0;0044645479","0;08930701","-0;0499910142","0;960129548998","0;997926688","FALSE"
"7e0b2816b2ef0029bc8cfb4464528ff0","7e0b2816b2ef0029bc8cfb4464528ff0"," 0;1361804472","0;27214261"," 0;5004010445","0;616792718052","0;997240708","FALSE"
"12eafc8c40103fa75b033f1adaa62c70","12eafc8c40103fa75b033f1adaa62c70","-0;6760237758","0;42599221","-1;5869392818","0;112526397065","0;735766328","FALSE"
"ff674e9aa768ddbdb2b6ace968554a5d","ff674e9aa768ddbdb2b6ace968554a5d"," 0;5270725316","0;30974444"," 1;7016367929","0;088823475882","0;689348798","FALSE"
"35895d40ca045064728482f3111bb2e0","35895d40ca045064728482f3111bb2e0"," 0;2280875746","0;39712848"," 0;5743420254","0;565736375908","0;997240708","FALSE"
"565fda5e09476720bfc9d36850bc8907","565fda5e09476720bfc9d36850bc8907","-0;1385289244","0;18612770","-0;7442681750","0;456714250665","0;981194343","FALSE"
"674c601c149bf684ade2b1ff4b96d7fa","674c601c149bf684ade2b1ff4b96d7fa","-0;1685302528","0;26431143","-0;6376199995","0;523721073635","0;991290627","FALSE"
"70cce06eacae53268c9a321acb3e0d9f","70cce06eacae53268c9a321acb3e0d9f","-0;3717014359","0;39129244","-0;9499325891","0;342146506404","0;959558392","FALSE"
"f306833519942373dc3b6a8aeee2455b","f306833519942373dc3b6a8aeee2455b"," 0;1065871172","0;28176631"," 0;3782819729","0;705221135721","0;997240708","FALSE"
"78b32b3932fec8d701e3e301f8ad789e","78b32b3932fec8d701e3e301f8ad789e","-0;1870511985","0;37017162","-0;5053094001","0;613341541547","0;997240708","FALSE"
"ac6d93cebd2d9a2bf1682505caa60a4d","ac6d93cebd2d9a2bf1682505caa60a4d","-0;3344426872","0;26570405","-1;2587037771","0;208137346633","0;867937943","FALSE"
"76e20e2921416dbeaf2fa7f12ea99746","76e20e2921416dbeaf2fa7f12ea99746"," 0;1862069481","0;26530901"," 0;7018493174","0;482773139046","0;981194343","FALSE"
"ef80a6dc2ffe7fcc0746a85ebb708696","ef80a6dc2ffe7fcc0746a85ebb708696","-0;1587172307","0;23523633","-0;6747139455","0;499857522771","0;990245474","FALSE"
"b85035960815fe0d90ec59f977b0385b","b85035960815fe0d90ec59f977b0385b"," 0;0162228006","0;30120994"," 0;0538587831","0;957047675265","0;997926688","FALSE"
"1b48c4d3ee0a987e10559dfd0e8f15a4","1b48c4d3ee0a987e10559dfd0e8f15a4"," 0;3926751429","0;27475364"," 1;4291899468","0;152949646390","0;831707022","FALSE"
"fba3a60a3f73617002e914e874e85b55","fba3a60a3f73617002e914e874e85b55","-0;3475011481","0;34933371","-0;9947541231","0;319855863944","0;958639577","FALSE"
"db0e45a1142ebde31e318b3da3b5475b","db0e45a1142ebde31e318b3da3b5475b","-0;1010909713","0;33261113","-0;3039314176","0;761180141560","0;997839999","FALSE"
"6b4ff0d57eedbf7fd156709c1d521577","6b4ff0d57eedbf7fd156709c1d521577","-0;0670444278","0;22653938","-0;2959504309","0;767267936896","0;997926688","FALSE"
"1ab5d8c96292b9ea8b6ccfe003550efe","1ab5d8c96292b9ea8b6ccfe003550efe"," 0;1964660190","0;36234372"," 0;5422089730","0;587674554596","0;997240708","FALSE"
"e52e3dc759de9e56b656aaa942196627","e52e3dc759de9e56b656aaa942196627","-0;2338999969","0;31345013","-0;7462112023","0;455539842106","0;981194343","FALSE"
"cc09dd24c18e39a72688530d4fba5bf9","cc09dd24c18e39a72688530d4fba5bf9","-0;6307018091","0;27235417","-2;3157413212","0;020572396812","0;437731050","FALSE"
"47751dbf5f35e66684a1019c79d1ae56","47751dbf5f35e66684a1019c79d1ae56","-0;0374480944","0;19796002","-0;1891699834","0;849959592641","0;997926688","FALSE"
"85eabf32baeae43a02e7a481d7467ff7","85eabf32baeae43a02e7a481d7467ff7"," 0;2030895963","0;30184125"," 0;6728357934","0;501051763487","0;990245474","FALSE"
"8c19c1b5dfaee0504ddbaa9652fc4441","8c19c1b5dfaee0504ddbaa9652fc4441"," 0;0272133100","0;23782115"," 0;1144276294","0;908898812758","0;997926688","FALSE"
