"","average","sd","ratio","ava","avb","cumsum","p","padj"
"c52918f62c1904f3479ef9245eafc1ca",9;50351820230199e-06,3;28202085180293e-05,0;289563004972421,8;39026878793252e-06,1;11761188692003e-05,0;991512068279078,0;854,1
"e0383139e3442884b38990a6c575e8d3",9;49006401228288e-06,2;51811496327075e-05,0;376871753303763,0,1;89801280245658e-05,0;991527545632203,0;167,0;890725501113586
"db11fe706cb38024efa469119a20b360",9;47661020755162e-06,2;02234834929012e-05,0;468594355214723,7;32952579158074e-06,1;33466983372011e-05,0;991543001043507,0;991,1
"76abc1303d2a42be3ab05bbe820b1f54",9;47422466932281e-06,3;55828127581425e-05,0;266258452745695,1;89484493386456e-05,0,0;991558452564235,0;265,0;890725501113586
"5abe165c23eeba6e0c9568e823f4a947",9;43764444253961e-06,1;62044774672116e-05,0;582409674217258,9;55157391917409e-06,1;21554575905511e-05,0;991573844426242,1,1
"b42687e4e4175e1a26e04012140b155e",9;4340245040414e-06,3;28206803364933e-05,0;287441467005536,1;73030979034151e-05,1;81534328141452e-06,0;991589230384487,0;232,0;890725501113586
"a0b71b0cd4e279454e1265475c3b3be7",9;43207136077931e-06,2;97742283269919e-05,0;316786425400944,1;13521815277286e-05,8;26877329567861e-06,0;99160461315735,0;751,1
"1150128d2b8434090abe1a9b8469d075",9;42918437247372e-06,1;49832713649616e-05,0;629314129257774,8;38953119062433e-06,1;35345704208203e-05,0;991619991221821,0;838,1
"0e4da1b0ab27c37950e8e2401a6996ef",9;42530238121488e-06,1;27310978729551e-05,0;740336966636415,1;1917043386136e-05,1;19393874025293e-05,0;99163536295515,0;986,1
"9553b467a7f00bfbd306ffc23c9bef3b",9;42188357210797e-06,3;59571133191903e-05,0;262031144949545,8;21533743751676e-06,1;11761188692003e-05,0;99165072911274,1,1
"487f05854cd7e0f1372e73b994fd0667",9;400050110172e-06,2;61324195940793e-05,0;359708372059881,7;75926232096248e-06,1;18586777437802e-05,0;991666059662119,0;619,1
"3ec05736c2812246dfb33458e010a317",9;37541017419512e-06,4;96385436213097e-05,0;188873594796006,1;87508203483902e-05,0,0;991681350026206,0;495,0;94732601299103
"e1fcbb011d6b891631d109536f3aaa4b",9;36100300847878e-06,2;3096802206075e-05,0;405294331438515,4;91934427600473e-06,1;47739208542995e-05,0;991696616893635,0;504,0;94732601299103
"6a0f09eb9fc004b24290036f401addb8",9;35275707679181e-06,3;61581791363537e-05,0;258662280573429,7;46848857956069e-06,1;17349248126603e-05,0;991711870312768,1,1
"b190c158139ac05d03cccede4724ecf7",9;33584440519005e-06,2;33030142186793e-05,0;400628189880543,5;64650286017087e-06,1;39900145391136e-05,0;99172709614901,0;535,0;960061858780929
"6cd77dae97d5c358f429d4b0f5bdda7e",9;33561072445086e-06,4;94278235903427e-05,0;188873594796006,1;86712214489017e-05,0,0;991742321604143,0;469,0;94732601299103
"2a31a551e6dc3a74f995a26124254e80",9;33247906082114e-06,2;88325318330927e-05,0;323678791541634,1;73148569227524e-05,1;70230151164374e-06,0;991757541951842,0;109,0;843495828367104
"1a42e4a07859c0176a4c68f95eff4510",9;32520988147232e-06,3;56444089459831e-05,0;261617744752175,1;86504197629446e-05,0,0;991772750444232,0;242,0;890725501113586
"43523c649f012566f8de1ef63833b100",9;31655874068059e-06,3;48994116754979e-05,0;266954607352924,0,1;86331174813612e-05,0;991787944827468,0;49,0;94732601299103
"f0262272cfd5a59507cc6fa7062f326b",9;31605881156553e-06,2;96643613790888e-05,0;314048857904376,1;47782835303034e-05,4;47044754768012e-06,0;99180313839537,0;386,0;94732601299103
"230aef9a5738067323a9b108e63ff13a",9;30897777298002e-06,2;58875664044559e-05,0;359592617843665,1;50120341670411e-05,4;37254044599913e-06,0;9918183204148,0;309,0;928092424242424
"f91c38dac8988b7a5e8d499e6d406b9b",9;29147725070891e-06,3;77466583401397e-05,0;24615363741559,1;85829545014178e-05,0,0;991833473892614,0;248,0;890725501113586
"989d89e8875dac4ed70b6a5ec8f7f578",9;28008589018923e-06,1;67165939079645e-05,0;555142150445362,1;26526963441866e-05,8;13458835615905e-06,0;991848608792249,0;434,0;94732601299103
"0a4fbbbd399f11ef320d478ecd20069b",9;26194205136071e-06,1;96066722497608e-05,0;47238725334809,8;79779117205128e-06,1;14349225245199e-05,0;991863714101083,0;867,1
"14d948acdbaac7424396ab469db52e71",9;25552439190181e-06,1;5413518630931e-05,0;600480955291309,1;23713491254372e-05,8;98385150962996e-06,0;99187880894335,0;751,1
"3b369dedb9d6fa6f6a11d9d168c0df54",9;24383493611614e-06,2;98459802996727e-05,0;309717919910894,8;78291472155189e-06,1;04942260863607e-05,0;991893884721274,1,1
"58bb1ff1c3fff4003a49bdf5b4422f5b",9;23040705049988e-06,2;30290356948915e-05,0;400816046871969,1;36518921291572e-05,5;91004644497603e-06,0;991908938599649,0;377,0;94732601299103
"9c08dd26f6a7b416c17db9d9c2e69d41",9;2302563036711e-06,1;67091810579084e-05,0;552406265255139,1;70491343596621e-05,2;37177586718055e-06,0;991923992232171,0;012,0;495583333333333
"590f41232ce879e29f9edc522f18a072",9;21405236213266e-06,2;30156250958454e-05,0;400339001168206,1;70123055884555e-05,1;95368782999009e-06,0;991939019437671,0;097,0;843495828367104
"2936beb509fb387726efb1de687497c7",9;20911611120243e-06,2;84569783044331e-05,0;323615389261755,1;3572714679914e-05,5;58805943460015e-06,0;991954038592636,0;461,0;94732601299103
"66956eb9b62abcb4ab8e1691dae8ccd9",9;2015849023757e-06,2;48859093989807e-05,0;369750799733787,1;63132219699371e-05,2;63515161780934e-06,0;991969045464946,0;126,0;845735891647856
"12cbbc262388d18a21a95e24f96c2b5d",9;16579647756295e-06,1;84705112809184e-05,0;49623945640487,5;87252374587415e-06,1;42008291557925e-05,0;991983993969885,0;435,0;94732601299103
"70645cb5397bc6a24f03bafcc26eb4ea",9;15934264625371e-06,9;42430283041098e-06,0;97188543397584,1;45048422305686e-05,1;12943568174375e-05,0;991998931949265,0;364,0;94732601299103
"e12c132d15d3fb2f79cbbae6585b574b",9;14950631624501e-06,3;27656954599346e-05,0;27924041250499,1;21450910228158e-05,6;70567132152018e-06,0;992013853886567,0;62,1
"8b8c9ca0dd92af39a88a3a5ef98c80dc",9;13020988350576e-06,3;37463368399303e-05,0;270554102710859,1;82604197670115e-05,0,0;9920287443533,0;227,0;890725501113586
"2c2ab0105531a08f9f710acf2c22110c",9;12268342447419e-06,2;54412390532029e-05,0;358578582017832,4;01803293179791e-06,1;4964107983735e-05,0;992043622545126,0;797,1
"21c2d7c697de37131a71519d2dd0207e",9;12169518015024e-06,3;43131378581781e-05,0;265836812064572,0,1;82433903603005e-05,0;992058499125223,0;504,0;94732601299103
"641745425a16bfbef11430467fe557d6",9;11224386562106e-06,1;91559851184981e-05,0;475686518299796,1;43218051643007e-05,5;39606648892361e-06,0;992073360291163,0;22,0;890725501113586
"3820e2436fd8d8bd6d972702ed19233d",9;0777776548355e-06,3;05635640422273e-05,0;297013059154143,1;23934333608545e-05,6;45322940329783e-06,0;992088165246133,0;587,0;990325982471021
"aaced32ab698b24b5b0bf4f8c81811e2",9;07469618182857e-06,3;35659863468265e-05,0;270353925788525,1;81493923636571e-05,0,0;992102965175525,0;265,0;890725501113586
"e7f2483d59390ff4c15c3618905bc63b",9;0732680197525e-06,2;88840042977634e-05,0;314127775574908,4;77430496350385e-06,1;4008805071135e-05,0;992117762775727,1,1
"ac9ba8d3e0c58a1b65d1436a999f029c",9;06144741187165e-06,2;99266083873148e-05,0;302788986128899,0,1;81228948237433e-05,0;992132541097689,0;383,0;94732601299103
"834dd8dd0ef4ab1cca8111043ad5dbb0",9;05505497023906e-06,3;58212090059241e-05,0;252784739028254,1;81101099404781e-05,0,0;992147308994214,0;242,0;890725501113586
"0079cb6efa8f91a9a96ccff40c9c190e",9;05068676334147e-06,2;14958125609955e-05,0;421044179542395,6;22911944548922e-06,1;31962738800713e-05,0;992162069766626,0;953,1
"b5807811e5140b32d9dba7a9640f1bab",9;04474657383041e-06,3;43926202425055e-05,0;262985097095106,1;08057467122165e-05,7;82328320844021e-06,0;992176820851178,0;737,1
"1f130081cba9e4376a1acbda9c27e3e1",9;04282216959939e-06,2;92935502448595e-05,0;308696695825944,1;57066244909489e-05,2;91502696399942e-06,0;992191568797218,0;29,0;908177988414955
"6077cec999cefa13b40c4a45034d889a",9;00724726812667e-06,1;78382431275562e-05,0;504940268148518,1;45840814919438e-05,4;9470414376111e-06,0;992206258724122,0;19,0;890725501113586
"609bed754db579365f0802cafb76988c",8;99960713757478e-06,2;4115402794841e-05,0;373189169351136,1;21826165244403e-05,6;62877218567191e-06,0;992220936190731,0;391,0;94732601299103
"896f10b635fb812ac7cb3afbaab4947e",8;9986297435564e-06,3;50706602645873e-05,0;25658569515564,1;79972594871128e-05,0,0;992235612063308,0;265,0;890725501113586
"3bfe801406c8885129d3ff7c01733f75",8;99413826900351e-06,3;72693234934496e-05,0;241328186989611,1;7988276538007e-05,0,0;992250280610734,0;233,0;890725501113586
"0e394859795b7d8b14f66f901df8fd96",8;98575609731651e-06,3;19229304176101e-05,0;281482808118379,1;6051030029413e-05,2;31132375289638e-06,0;992264935487671,0;167,0;890725501113586
"798d4ab1490a87bd46fe2056528d4751",8;97191622050925e-06,1;18380119484732e-05,0;757890451501563,1;26884028959203e-05,9;5945730137809e-06,0;99227956779314,0;731,1
"a93de336ba8859f8c1819eb2f14eef17",8;96351636100746e-06,3;01421787963583e-05,0;297374533591792,1;374023036748e-05,4;74574662458771e-06,0;992294186399272,0;513,0;94732601299103
"041141d9be3cae21dd07ee559bb25b65",8;94761357367307e-06,3;19385049317266e-05,0;280151296774848,2;27759303967567e-06,1;59213131796272e-05,0;992308779069536,0;873,1
"93fec1ebcb231fca428195f9a9392f89",8;93183519204217e-06,3;00546676360909e-05,0;297186290668424,8;72848607575099e-06,9;71708338005008e-06,0;992323346006823,0;882,1
"9463657f9961c6a209f100a79bffeea8",8;92736406768452e-06,2;47274152514795e-05,0;361031024750975,1;11927559969948e-05,7;65093605909543e-06,0;992337905652151,0;745,1
"96d3b7e95f6fe5112cc0da521c6ce88c",8;91709064044152e-06,2;55192751222924e-05,0;349425702638865,1;33572710424948e-05,5;4903131417583e-06,0;992352448542538,0;607,1
"200161a68478d4d78af27077f10d1abf",8;9147410375786e-06,4;71995095302074e-05,0;188873594796006,1;78294820751572e-05,0,0;992366987600955,0;514,0;94732601299103
"3d7d35cf8abd823d49ba5862dd3a4f54",8;91415711937343e-06,2;46981826999827e-05,0;360923604285252,6;24427746723819e-06,1;24166071004738e-05,0;99238152570706,0;822,1
"4ad24cdba424f0c57a5f8c932ed0ef97",8;89187675597283e-06,1;59206026500812e-05,0;558513829621109,1;35792854814436e-05,6;18031201510466e-06,0;992396027476102,0;249,0;890725501113586
"649de67415bc0d5bc6cfb86113d92cd9",8;88784448821995e-06,3;70486938217993e-05,0;239896297855186,1;77756889764399e-05,0,0;992410522668915,0;242,0;890725501113586
"d1a5833469a7b60c5cc072837c6e1f7a",8;88528536527973e-06,2;47411618687008e-05,0;359129672746703,1;57322022590252e-05,2;89254976409433e-06,0;992425013688052,0;1,0;843495828367104
"534ab7bc419a160bc3c51390fbd5c604",8;88449645569838e-06,2;30630843513324e-05,0;38522585792759,9;20905008871165e-06,9;62876303115006e-06,0;992439503420556,0;779,1
"c5b2f5c1ea557fc2845d216033bf6a13",8;87605937118008e-06,3;37956273769329e-05,0;262639283839377,0,1;77521187423602e-05,0;992453979393012,0;505,0;94732601299103
"663b182de6e70b8286876bbc6fa9acdf",8;87010698427892e-06,2;88099984662835e-05,0;30788293844096,8;03606586359582e-06,1;04229738905148e-05,0;992468445657716,1,1
"6f1ea44e1dd97d7a24abe6194c02caa5",8;86428446559934e-06,1;64181743783628e-05,0;539906828939604,1;25182265776381e-05,7;15538797232057e-06,0;992482902426469,0;337,0;94732601299103
"d4de1d330ad8e2f30c28981e8e759fb1",8;85504607914992e-06,2;17561348007467e-05,0;407013753143595,4;55518607935134e-06,1;40627004815067e-05,0;99249734412833,0;511,0;94732601299103
"e7c96da862411a8c839d6c290026b806",8;851570810899e-06,2;7700485113421e-05,0;319545696570143,1;25651477314153e-05,5;83005392799883e-06,0;992511780162373,0;48,0;94732601299103
"742d125b6d104fffb20e143770780149",8;84238182612196e-06,1;84452105968027e-05,0;479386330652938,1;20404208405698e-05,7;24973225708346e-06,0;992526201210094,0;419,0;94732601299103
"2c270ae1227682d82e71d3c64084e9f8",8;83513067528684e-06,3;21165154513667e-05,0;275096178745346,1;48670702652471e-05,3;24443579261566e-06,0;992540610431907,0;385,0;94732601299103
"a7af0d8ea76b005d72a8adcf24b1beb4",8;79411587503347e-06,2;43984738230738e-05,0;360437129748534,6;71649500453933e-06,1;17672694127995e-05,0;992554952762648,0;867,1
"fcd17488b8fa533b5a524d7f120069aa",8;78777921480375e-06,3;05900986437277e-05,0;287275282016968,8;92528223359498e-06,9;24529501158551e-06,0;992569284758925,0;873,1
"03a45b272dd6cd560d659f22846b3d34",8;78728447476183e-06,2;48471798550042e-05,0;353653192275344,7;77590129465589e-06,1;07158837917611e-05,0;992583615948331,1,1
"e0bb53b14b6e666799c3062921a644c1",8;77396681674056e-06,3;01357502603909e-05,0;291148112820429,1;02654593766057e-05,7;82191679442179e-06,0;992597925417957,0;629,1
"5d548aa60aeb7b9a7da4f555159b08af",8;77378077892898e-06,3;26171343304746e-05,0;268992998895415,1;7547561557858e-05,0,0;992612234584173,0;26,0;890725501113586
"cded48b739a0334b0705734e0a5abab1",8;76957067259724e-06,2;73360065185015e-05,0;320806576727359,1;39792265553149e-05,4;12950115626032e-06,0;992626536884124,0;387,0;94732601299103
"65664702f9a58f7bbab97264c3c02d31",8;76374588595667e-06,1;67701359062086e-05,0;522580492786118,1;40831091824218e-05,5;0967425741009e-06,0;992640829684426,0;203,0;890725501113586
"97f4efde67a5a9cd9f05de4f5da0308e",8;75892080914262e-06,1;95956832549147e-05,0;446982159039841,4;05183051102023e-06,1;4533873029042e-05,0;992655114615506,0;376,0;94732601299103
"6a0a796e983996cb53f9b0b935aabbd9",8;74445544495325e-06,2;9282544670243e-05,0;298623481785017,8;41409360679138e-06,9;74702597075329e-06,0;992669375955012,1,1
"1794815fc36aec69155cbf6bc3551fa4",8;73764725833924e-06,1;97983868978764e-05,0;441331271250005,4;34378514894465e-06,1;4287321907559e-05,0;99268362619104,0;565,0;977612743671807
"852a68ea2af2909c327daf9f111558ab",8;73587895998359e-06,2;78538771461205e-05,0;313632422307152,1;46292675481456e-05,3;40086479133265e-06,0;99269787354315,0;284,0;905938959660297
"ac8cdbd75e44a9d6e6841b211bff8398",8;73199948788628e-06,2;45932012814863e-05,0;355057456243394,1;19038901687376e-05,6;3537014849508e-06,0;992712114568225,0;474,0;94732601299103
"997458cc294582af3ea6461d6b1d84ba",8;67726444023708e-06,2;04050717984404e-05,0;425250375296416,8;24469428635489e-06,1;04979287875181e-05,0;992726266325866,1,1
"f54483455a179173f4bff3a9496e9b2d",8;67642428264966e-06,2;7458370897891e-05,0;315984670573303,9;62652370779434e-06,8;36809310469128e-06,0;992740416713294,0;642,1
"06697e9bbafd22b11edccf0947f87296",8;66794784418611e-06,2;96035160416836e-05,0;292801295359007,3;58024364274038e-06,1;42330178646639e-05,0;992754553276491,1,1
"d9df682d51d6165adf930e268f895f43",8;6677396213443e-06,2;60151044781054e-05,0;333181042138008,1;73354792426886e-05,0,0;992768689500098,0;09,0;843495828367104
"39c3292c86b9b19e48d71ffb7ae6dbfd",8;65382320921786e-06,2;05127783798385e-05,0;421874747972878,1;21769753969069e-05,6;36699735231112e-06,0;992782803027416,0;488,0;94732601299103
"6609e1878a2c721abf44a9e504cd0786",8;64905062457916e-06,1;59469484172378e-05,0;542363993303572,9;91144683335971e-06,9;50233825540851e-06,0;992796908771123,0;717,1
"f4e47fb3bcee201f39f1fed54ab4aebb",8;6396187934431e-06,1;85739707993574e-05,0;465146569183904,9;03996021793786e-06,9;88112980420291e-06,0;992810999132448,1,1
"2c76e56f4e071fb74b8dcd67d8c1544f",8;63322334134543e-06,3;90135600396433e-05,0;221287760782991,1;72664466826909e-05,0,0;992825079063426,0;265,0;890725501113586
"16d8eb95027ef68c0bb91e2877ca6394",8;62288058671895e-06,4;64623432453843e-05,0;185588586033606,0,1;72457611734379e-05,0;992839142126396,1,1
"2659a62ea906dba16fd64de6651a4213",8;6223738597473e-06,2;02582644828007e-05,0;425622533809236,4;06061688891776e-06,1;40916134639002e-05,0;992853204362945,0;369,0;94732601299103
"75f7c9ad3d7609b2a52b9c2499649921",8;61337149250685e-06,1;97309589323962e-05,0;436540946743575,6;78340847170597e-06,1;17656331214824e-05,0;992867251917526,0;95,1
"2907316211ede8c513cce3876cad493f",8;60327767665792e-06,2;67631061382977e-05,0;321460357859835,9;45478521580244e-06,8;38208915190022e-06,0;992881283010094,0;614,1
"97c834fff661da16497777cd0dd0c104",8;59994870394044e-06,3;22236688999656e-05,0;266882977560312,0,1;71998974078809e-05,0;992895308673438,0;488,0;94732601299103
"b06610551bceba2ebce80b5b6230547a",8;58876186649479e-06,4;54735977031153e-05,0;188873594796006,1;71775237329896e-05,0,0;99290931609216,0;469,0;94732601299103
"d01b75f3f771dd4410fdb35b11838944",8;55329817223524e-06,2;22700297108549e-05,0;384072149129922,1;71065963444705e-05,0,0;992923265673114,0;042,0;738976331360947
"3de21db83c726a68ac6d80b6d889c830",8;55201453824206e-06,1;57093000178166e-05,0;54439182704149,1;51416841740372e-05,3;43301394309877e-06,0;992937213160589,0;058,0;769924107142857
"27057413674800c5c57c40e48b80a423",8;54778626147244e-06,2;11570467835558e-05,0;404016040089119,7;47259877352907e-06,1;0619320252553e-05,0;992951153752163,0;587,0;990325982471021
"466db370bbd55ff2bc1db481b88b58dc",8;53004363685263e-06,3;14006355448418e-05,0;271651942352289,1;70600872737053e-05,0,0;992965065407276,0;225,0;890725501113586
"7271237f7a9a54a007270476d7abcec8",8;52439153972514e-06,3;24583194118852e-05,0;262625782670799,1;70487830794503e-05,0,0;99297896784438,0;225,0;890725501113586
"ece14b463c04933f31a042208efe8f1f",8;50176923727882e-06,1;55285259481918e-05,0;547493642709134,1;20468648339903e-05,6;72274179966839e-06,0;992992833386751,0;235,0;890725501113586
"6961e67c9f240ea67b2f82740885c72d",8;49592326521638e-06,3;21136202503767e-05,0;264558252821612,1;43695007091181e-05,2;98987180924618e-06,0;993006689394923,0;275,0;89269923580786
"4ccf9ca733dae8bdcddbac2c146b2826",8;4600504825225e-06,3;2429170186839e-05,0;260877797173975,0,1;6920100965045e-05,0;993020486898144,0;477,0;94732601299103
"fb64655daecff4d493af49cef6b2428f",8;44760178274482e-06,3;87449784350278e-05,0;218030881005929,1;45877580614923e-05,2;47836739318237e-06,0;99303426409877,0;514,0;94732601299103
"4dc3e05590f373682c8a1efc82811d31",8;43110651795087e-06,2;81563277797252e-05,0;299439137941203,1;64190221152265e-05,5;58805943460015e-07,0;993048014397256,0;125,0;845735891647856
"a6c2ea013f66c15605d6c5c9d2d995ef",8;42746494631586e-06,3;45336610960585e-05,0;244036244025043,1;64696102364709e-05,4;85837827333236e-07,0;993061758756699,0;119,0;843495828367104
"d517f830868e5046efb7dcf0250233ff",8;41423578917852e-06,2;09529355632384e-05,0;401577896509221,4;31709003631589e-06,1;33996760375439e-05,0;993075481540699,0;624,1
"294d412fb2744759cfc8b2c419c92a51",8;41348962416164e-06,3;47702128103763e-05,0;241974061822562,1;68269792483233e-05,0,0;993089203107778,0;235,0;890725501113586
"180b2c6eb80fcb7741e16b0221a32066",8;40031693083813e-06,3;22567164963499e-05,0;260420707476184,1;48737168152624e-05,2;23522377384006e-06,0;993102903191501,0;233,0;890725501113586
"59938d12579e3f630adebf741d4a3382",8;38550369383632e-06,2;08674719162069e-05,0;401845692066016,7;53873670269095e-06,1;03124230986955e-05,0;993116579116304,0;933,1
"893dff368de81d390d111689fe1b841d",8;37445370196778e-06,4;43389331950433e-05,0;188873594796006,1;67489074039356e-05,0,0;993130237019665,0;514,0;94732601299103
"6bfe93ec1f2c789271025cce7905dda2",8;37090194124564e-06,4;43201282333123e-05,0;188873594796006,1;67418038824913e-05,0,0;993143889130458,0;495,0;94732601299103
"48a711432cd99c4fb0fc8d1b5a131a5e",8;37090194124564e-06,4;43201282333123e-05,0;188873594796006,1;67418038824913e-05,0,0;99315754124125,0;495,0;94732601299103
