"","cnth","unobh","cntd","unobd","fisher_p_both","padj"
"83d469614ca52187c6f8a473ffd73469",9,21,7,23,0;771023976031026,1
"83d8a794ea431f98637f6f2f02fbcf0d",11,19,10,20,1,1
"83e56b34a4186f069a03d2c1e44fcfe4",22,8,19,11,0;579559786479708,1
"83ea79c156b48ac26b9cfaf604d2749d",1,29,4,26,0;353256021409456,1
"83ee03085e031076541a5265c7b609d0",30,0,28,2,0;491525423728814,1
"8418ea39c37d89d4676a4aa47d4c5e71",2,28,1,29,1,1
"841b4df9428b7d9a2503f741e371d220",15,15,13,17,0;79610715858958,1
"8440c42087b15d8d14699effdee47393",30,0,30,0,1,1
"8442da6eb4d30b2ea5337df15d9aec3d",9,21,5,25,0;360360454782322,1
"84436864121e88433aee04162ab522df",7,23,5,25,0;748049793024105,1
"84462d2daef41211c677f6a3ccaeaa50",8,22,7,23,1,1
"84497852233b0b317e154a268d0091f4",5,25,3,27,0;706469199425287,1
"846b6d569f7ca3011b0d199c38851e67",5,25,4,26,1,1
"847dce774d8de9468433751367d5f775",2,28,2,28,1,1
"84835edf708cc7260ee22f59878c9cbf",17,13,15,15,0;79610715858958,1
"8489dcae67f0a38974253eec11424291",0,30,2,28,0;491525423728814,1
"848be6fb60b978ae49a229d4cb96cc33",10,20,11,19,1,1
"84935a77ea27e4c6653267fe240c2128",25,5,23,7,0;748049793024105,1
"8497dbde832d10034802308ca707af6f",17,13,16,14,1,1
"849822dbb81177bb50c9c6f415efd6ee",11,19,9,21,0;784652573562777,1
"84b592ef5f29689afab0f16f70907ec6",21,9,22,8,1,1
"84b756d442431423b05eff86f19eb21a",10,20,8,22,0;778715677094583,1
"84bbc445eb738a776c36e132930771f3",5,25,4,26,1,1
"84bed590a9f2c9ecd5f375c8f168e927",13,17,10,20,0;595909840834582,1
"84c86399f7c616e153bf9637cd901a01",5,25,4,26,1,1
"84cd0c5fe88f7d84dea45652ac868ed2",3,27,9,21,0;104164736603072,1
"84dc92d6d60b53c69d02b3b9b5fb08cd",16,14,14,16,0;796545637818419,1
"84f4c96f9512fcaf82a426f937b83fa4",30,0,30,0,1,1
"84fa1b7df4d18342a183cfb9be2fd1c4",15,15,12,18,0;604208013732714,1
"8514d1910d1c8104a81461b695127227",6,24,7,23,1,1
"851627138abfe5a212677381d67323a1",27,3,29,1,0;611953612845674,1
"852005380fa0e5a22b200009fe0e1524",2,28,1,29,1,1
"852789949df57dea4940a2927101eadf",3,27,1,29,0;611953612845674,1
"852a68ea2af2909c327daf9f111558ab",9,21,4,26,0;2092362789628,1
"8543e1c822a2fc418a2b9513044fbe05",6,24,6,24,1,1
"8548e6044fa10723824f8f40e0a77f34",5,25,7,23,0;748049793024105,1
"855f64b88a9db8709a4738533599dacf",4,26,7,23,0;506177594327247,1
"856162ed76b7384d55465318c8d70a51",23,7,27,3,0;298979382156861,1
"8567a292763edba4f602bf3d21b5fbcc",1,29,0,30,1,1
"85791c2ec4f21354d729ad3c119bffd3",24,6,23,7,1,1
"858b6aad8593ca72027697eab870fa68",9,21,3,27,0;104164736603072,1
"858c0bfc065af7e7307edd912a29604e",1,29,5,25,0;19450977211905,1
"85984937c78681e105c87400df841dd4",19,11,16,14,0;600950466520637,1
"85995af882c077fd96975460fcf810ab",12,18,12,18,1,1
"85a25e419c7b9ceee802574eec1843d0",2,28,1,29,1,1
"85ba8d31e9d952e3fd7bbd415a5f1f60",5,25,4,26,1,1
"85c9a8582fc3ea6164a5f30e91ca1224",8,22,5,25,0;532092472759053,1
"85ce37fd2dd241f231fb8131c4e6140f",1,29,0,30,1,1
"85e2474ddfb0c7a0084489327ffe385b",17,13,21,9,0;421975381019902,1
"85eabf32baeae43a02e7a481d7467ff7",5,25,2,28,0;42380990998297,1
"85f020d8567613a020d811cbfe04d018",2,28,0,30,0;491525423728814,1
"860316c7bf0951c78ea68d86876bef42",17,13,17,13,1,1
"86035e50f30fea2a47b73e61e9ee30b5",2,28,2,28,1,1
"8614fdad88c7e5b12af70032de5194b3",13,17,7,23,0;170221703169285,1
"8624c371dd57d971594b89e760900f1b",3,27,5,25,0;706469199425287,1
"8627988b9ea7889fa6c977f7bfa8dd27",3,27,3,27,1,1
"8627ac86d247a1c6a7bd831d6d494c46",1,29,1,29,1,1
"863e2297944662454eb9d99d36e603f2",3,27,3,27,1,1
"863ecdba964e8de8060ae4d5d7a3b188",25,5,22,8,0;532092472759053,1
"86413cfcca564324fbe15f5b5292519b",2,28,2,28,1,1
"86455739e08bdbf381e28991ff01a2d0",8,22,5,25,0;532092472759053,1
"865206fbb45f7791076eb6603d446d20",8,22,9,21,1,1
"865254569e45b0344f61a17c4b6c722b",3,27,1,29,0;611953612845674,1
"865635f2b5496edbe425d7d5e23c8d4a",20,10,19,11,1,1
"8659505b6fba5d476c6784b895ee2f27",10,20,10,20,1,1
"865b787d6b0fcd06886ef5b71a34cc49",0,30,4,26,0;112399643175736,1
"8672475e707b21eb0e084329e98ad6d4",8,22,8,22,1,1
"8681f2155834464e80a4c7ff371b5ab2",11,19,6,24,0;251569189287884,1
"8689589c65ea8aef0d9a5d82d7c36484",2,28,1,29,1,1
"86ba837412b150d4617963e3f588302e",2,28,2,28,1,1
"86c5368acb877751d84251166826f53c",4,26,4,26,1,1
"86ce5679fdba67c0c38d42f45761489d",7,23,6,24,1,1
"86d7cf51d916d3f1ddd4493300572bac",15,15,10,20,0;29491247843872,1
"86e84d5982e7a5285580086c52cae337",1,29,1,29,1,1
"86eb7a66afa09254d4e833ff3f0c43c8",29,1,28,2,1,1
"86ff1c0a344edd6f12d63845d5ce3c57",1,29,0,30,1,1
"870de92ef8cc0599b45639a83a370351",28,2,29,1,1,1
"872f2168759a5248411ddc922065536d",2,28,2,28,1,1
"8744f87baff172141329172e5f6c9231",1,29,2,28,1,1
"875e74ba09b530e14640a793fa2fc86a",9,21,6,24,0;552003431365051,1
"876512664baca0483e67b0365ec458b6",3,27,5,25,0;706469199425287,1
"8767bde81e605d41890d76a5687193a9",22,8,19,11,0;579559786479708,1
"876c9c92bca425a703734915403ff651",5,25,5,25,1,1
"877068c36063ecf94fac96d4229d3582",1,29,2,28,1,1
"87804ce6fd8c6ddbcbf02a3468015e4f",29,1,30,0,1,1
"878545cf606ed8254b41c275b78ef30a",6,24,2,28,0;25421433631758,1
"8785e51e5247d7cee51748d082d344e7",2,28,2,28,1,1
"878e56eaa8661adca1d26322bd1cbc31",7,23,4,26,0;506177594327247,1
"879f7c508b28703cb97dfd0af8f69cb4",11,19,5,25,0;143165081321897,1
"87a4a2993b8b849cdb2d1be8a15f8f66",2,28,4,26,0;670748519990268,1
"87ae8cfa4bcf914c5120592320cf249b",11,19,12,18,1,1
"87c028132536788fce75cc537feb5c44",7,23,5,25,0;748049793024105,1
"87e2f901c859229f799f1c5403e9c59c",20,10,18,12,0;789170351739782,1
"87e42a1e68bd1d30df786df62bc3c741",2,28,4,26,0;670748519990268,1
"87e6392ab0c01a6774ba0713d8187c57",5,25,7,23,0;748049793024105,1
"87e658bb01d0bb5b52a8c9de8a54907f",2,28,2,28,1,1
"87eb5affd8814032d07fcd1a35134f20",15,15,18,12,0;604208013732714,1
"87ef9f8abf7fb6d9babf545e6ccf8cd2",10,20,8,22,0;778715677094583,1
"87f4c04c77f067f5fea79fe3906b751f",5,25,8,22,0;532092472759053,1
"8816843125c844b1fe48804633409605",2,28,1,29,1,1
"88175486dbdb09534623c0f540e4a011",10,20,18,12,0;0692058063123171,1
"884ff07ceacf70481cd53186b0142d37",4,26,7,23,0;506177594327247,1
"886a3af4a22ef92d56e945e4b5bffd41",30,0,28,2,0;491525423728814,1
"887658f98256229c33269e0c99923a9e",1,29,0,30,1,1
"887cb568b74a19119af1f55c8a9a4517",14,16,11,19,0;600950466520637,1
"889ebcfe2421b2b2548db53ad5964b79",0,30,1,29,1,1
"88b52c7e2874af5955c1ae3f1ce40ba6",11,19,12,18,1,1
"88bce27fdf6be171434534188efb8699",4,26,3,27,1,1
"88c5043ca6e65004c198253859f055d3",8,22,4,26,0;333411738115205,1
"88c668f1d66ff8a43bbd8e13a67d6058",14,16,9,21,0;288179642700918,1
"88c7d1f338ac8232fd1ec6cc9391fef0",12,18,15,15,0;604208013732714,1
"88eff2dc264df04677f2ae9b5d592be6",4,26,1,29,0;353256021409456,1
"8903abebd8671c4abce8a6b5a87f42fb",17,13,14,16,0;605807173273187,1
"89045195a30125e41627f6ef0bd4d4c8",7,23,4,26,0;506177594327247,1
"8914af15f7057c682323bfb35e7f85e3",5,25,3,27,0;706469199425287,1
"89266dcf0da4ee3596482ff5b66e4512",11,19,3,27,0;0303414212619114,1
"892b40dc4d54660d8257e55cb04a5a62",1,29,1,29,1,1
"893dff368de81d390d111689fe1b841d",2,28,0,30,0;491525423728814,1
"895403954f209f58a0bacf2fcdd76696",18,12,17,13,1,1
"895e42015336fb5623ec3d71b2cd26bf",14,16,14,16,1,1
"896380704e882e38200208fdf58dbace",22,8,19,11,0;579559786479708,1
"896f10b635fb812ac7cb3afbaab4947e",20,10,18,12,0;789170351739782,1
"897c5bf0ba7ae4a8a346533f75ce7b9d",10,20,10,20,1,1
"898859f5405b34e77cd35e8016093465",8,22,10,20,0;778715677094583,1
"89aef73efbe34d0088a74a2decdd4eab",13,17,10,20,0;595909840834582,1
"89bf4e6d9372e9bc62621c7c558392eb",0,30,1,29,1,1
"89c0f1e0d32b14d4cb27226258daefe0",2,28,2,28,1,1
"89c2a91350662b925870b58d0db12737",3,27,3,27,1,1
"89c5e22d2ecec0dfe3e559338ad31aea",2,28,1,29,1,1
"89cae3766bbbf6aa8ebddffc865d1f93",8,22,9,21,1,1
"89d232aa321289c94157ba869b4d00f3",3,27,2,28,1,1
"89e3eec6bd6826a00619267466676184",15,15,13,17,0;79610715858958,1
"89e77fa29dea0f195d2feff56b050faf",7,23,6,24,1,1
"89e8a044f85c190bd78f2f8ec7938146",5,25,3,27,0;706469199425287,1
"89f4555874c1c8448806c58e85b5626e",8,22,8,22,1,1
"8a31765f709974d1a3061a33b1668c53",8,22,9,21,1,1
"8a3758c0ac0f3f1576425005fa123cd0",9,21,13,17,0;421975381019902,1
"8a3de5238aac1b562b2ccb247e976c88",2,28,1,29,1,1
"8a4542309837816057a4740c1b16387f",15,15,11,19,0;434815558704739,1
"8a4867307e0f6756fcb87a483c04243d",3,27,0,30,0;23728813559322,1
"8a561fb729e59b3766e439265522ffeb",14,16,13,17,1,1
"8a6057bbcd25cbff7a3053ea6b77bf7c",9,21,12,18,0;588882185892575,1
"8a66e1636b217978dd82059c19bac470",4,26,2,28,0;670748519990268,1
"8a71bb43e70d4349d421ee32c29c3a41",24,6,24,6,1,1
"8a78201c44bf792da6c69667a39fcc1a",15,15,15,15,1,1
"8a785f257d8d3125ac7261ee22f430e4",7,23,6,24,1,1
"8aac353297e304b7a27b7004eaddfffb",15,15,12,18,0;604208013732714,1
"8abce13cfb3dc99eba07be5328aa7289",13,17,9,21,0;421975381019902,1
"8ac8160575b3c6b7078cdd817f616b8f",18,12,13,17,0;301467123226751,1
"8ac94caa2afe2ba07ce27e821fc26f7f",1,29,0,30,1,1
"8ade733ba6435535456d1b8231c5d7eb",12,18,9,21,0;588882185892575,1
"8adf09a630ff398285bc90606b0bf49b",12,18,9,21,0;588882185892575,1
"8af5ac422879f4ff1a2761b23eead9c4",1,29,0,30,1,1
"8afb556c074ae38f7dec3f48ef228c25",22,8,27,3,0;180580403773783,1
"8b0fafad2af16153774df8076fab79bc",4,26,6,24,0;730642324178498,1
"8b229efff9ff6e117ca804b83583339d",13,17,12,18,1,1
"8b2e3f53688f401ad7532398ae09c0ba",21,9,22,8,1,1
"8b2eea220bc115a4c78db697365312fc",2,28,2,28,1,1
"8b35620dd3715fd64f13e722ec2b0b29",17,13,9,21,0;0672785082558841,1
"8b46b4d56a4692d05049927b5b38b26e",3,27,3,27,1,1
"8b585d28e9b2c469a89e82ea9cda8ae0",27,3,27,3,1,1
"8b5c5218a4fe7d0f4819890e4bd3f3b6",12,18,10,20,0;789170351739782,1
"8b5f4047f2cb13491c6604275887482c",5,25,3,27,0;706469199425287,1
"8b67e9a17f0191340a7965f40e1e455c",29,1,30,0,1,1
"8b74996e27474c43f45424a126d7b69a",0,30,1,29,1,1
"8b789202982d57ac59ed5d2b3ad97b9d",4,26,3,27,1,1
"8b83c95cc844f76630a97e57b41b586c",29,1,29,1,1,1
"8b8c9ca0dd92af39a88a3a5ef98c80dc",10,20,10,20,1,1
"8b9d6834a6476ae9b362cd81518a99c6",9,21,7,23,0;771023976031026,1
"8b9f7a5898e8ccf3bb5c603115086961",10,20,13,17,0;595909840834582,1
"8ba1b4c12ea4f0838dd7f8a2e5bc95ff",24,6,25,5,1,1
"8bbf25f27d4f8f0a2d9935e6b9fcc927",25,5,24,6,1,1
"8bc1180d802b2e035ca7eb1b6b135ae6",1,29,1,29,1,1
"8bc76387fc4fa0e1a7ccaa0d02f6e593",3,27,1,29,0;611953612845674,1
"8bd184fc118c22794a685a848996f0a3",1,29,1,29,1,1
"8bd2cd707254d825f4c2fe78db32588c",26,4,26,4,1,1
"8bdddf084d2b2a8e34a7e856c74e4eb2",4,26,6,24,0;730642324178498,1
"8bf523fec45fc44c79d81359fd98888e",5,25,3,27,0;706469199425287,1
"8c0210c36c1d1a5866428b85e02d0d8f",6,24,8,22,0;761068496728027,1
"8c040ebf8212e392bd392f1c03276ba5",17,13,16,14,1,1
"8c084df2d858d65147ac19d198115f46",6,24,3,27,0;471644558965516,1
"8c109fb594e11c80189ff4e0ccf996a5",0,30,1,29,1,1
"8c19c1b5dfaee0504ddbaa9652fc4441",3,27,2,28,1,1
"8c29a39265d92a86f3aba39023bd9ddf",5,25,3,27,0;706469199425287,1
"8c463aeac3889886826ebfe22444002e",19,11,20,10,1,1
"8c48bc7e4366d6bc041e585251949223",3,27,1,29,0;611953612845674,1
"8c58060961ed28e628792c6f9f8c0dcb",17,13,15,15,0;79610715858958,1
"8c755ffee870ae73370176b717822a9f",28,2,27,3,1,1
"8c7d1532784116f50a1a30692e683143",22,8,19,11,0;579559786479708,1
"8c806d22f4f2788e0fe6907ddbfd1717",7,23,8,22,1,1
"8ca2078b9edcb6be8283e8528b424af5",2,28,1,29,1,1
"8cadbeef58dc433284054ba687d6eb91",5,25,2,28,0;42380990998297,1
"8cc0017fdd037507e66f746dc496b576",4,26,6,24,0;730642324178498,1
"8cd1e89c0a2ce90d0216b905c92eeb4f",24,6,25,5,1,1
"8ce966f952e89b8e5022dd0bfe45e2d0",12,18,10,20,0;789170351739782,1
"8cf0e69b669d0acba506c7f1822f68dc",2,28,1,29,1,1
"8d06093c2173b20680d9fb24dbf07d6c",1,29,1,29,1,1
"8d12245790b769b19a1e62bacd59e11e",9,21,8,22,1,1
"8d342624c0840afa5c905e5e690ade79",2,28,3,27,1,1
"8d3e448972ccd7a4806e7ed94571309c",13,17,14,16,1,1
"8d4b0004ec4a74a82238ec7f01158cdd",13,17,10,20,0;595909840834582,1
"8d783e96ff4b0c155a3518a4f3fa3a98",1,29,1,29,1,1
"8d7b60cbaca573906e2deac089bb885f",20,10,23,7,0;567489732503049,1
"8d86ccbcd2ceda54b7c8d4a86e2d4ba1",3,27,3,27,1,1
"8da4081f2c5ad7f65b4939a6c93d4444",14,16,10,20,0;429569193194763,1
"8da466ff20b831e816571e22378d4181",7,23,4,26,0;506177594327247,1
"8db1d1ba4f8c50154d1feb3a11ec2408",2,28,0,30,0;491525423728814,1
"8dcc5b72ab23d84522ef8184bae9f641",19,11,24,6,0;251569189287884,1
"8dceed9d8aad3413df9bdcc37f6f4bd6",3,27,2,28,1,1
"8dd044c3bee77a170a7984008cebb5a5",0,30,1,29,1,1
"8dd3642c7755fb3c0a0b05c36efd7541",29,1,28,2,1,1
"8dd5b097858030fe2c262b7c136d1ebb",17,13,13,17,0;43891101679611,1
"8de358e2d1fd42b61143d6eed839d2d8",23,7,24,6,1,1
"8de49c0b309439a1c9df429c2a09d970",1,29,0,30,1,1
"8df742d793fa35ed0e1cca32ddd42fcb",9,21,6,24,0;552003431365051,1
"8dfbdb299ea52cd3bb30db5626dcd3f6",24,6,25,5,1,1
"8e0262d07f3ac56cd81d7bb6d983c8a4",7,23,5,25,0;748049793024105,1
"8e13c7679ea297c2f3314539acc64387",4,26,0,30,0;112399643175736,1
"8e1b846a0b9a979d212157f22da7812a",4,26,8,22,0;333411738115205,1
"8e357241cde5586af2a34f2b1ccb1840",6,24,9,21,0;552003431365051,1
"8e3bb44300ec31c8ada42110eb78ec73",22,8,15,15,0;110240412487574,1
"8e3bd3a40c0acb366b2ea5f8b39cb141",10,20,11,19,1,1
"8e46e76197ca8495afba0a61a1362b8e",15,15,15,15,1,1
"8e53223b1e0f8814bbb20a268a561281",8,22,11,19,0;579559786479708,1
"8e88f71933cde1f50fc816f6c139c5a7",24,6,20,10,0;38165411884707,1
"8e8a46f38f5ba195788d98faba0a844c",3,27,4,26,1,1
"8e93d9221e0221c648d24b01971fb8b3",6,24,3,27,0;471644558965516,1
"8ea0cad809a1a5f7fbb5fb6f9a5d47c3",16,14,14,16,0;796545637818419,1
"8ea1c05d0aa6301132d4e4f26e4890eb",2,28,1,29,1,1
"8ea33d7285c5565713f1351a8bcbadd9",21,9,19,11,0;784652573562777,1
"8eaac60fbd23ce35c823f529c304bb1f",5,25,4,26,1,1
"8eae58a87e215eb05429e9cc365a9721",1,29,0,30,1,1
"8eb0a8ab47af6e973a71196fddd08f3f",7,23,6,24,1,1
"8ed0c770d92018036521b699ee7b5d50",0,30,2,28,0;491525423728814,1
"8ed2171ff86eca8e5549df0f5f43be19",11,19,9,21,0;784652573562777,1
"8ed237645833ea47c9f4d6b8d2da0ee3",3,27,5,25,0;706469199425287,1
"8ed7eec9c543d7b2fba3dd627585e1fd",0,30,1,29,1,1
"8edc824d4ff371f695b4bce4208be173",2,28,1,29,1,1
"8eebfe1081cc88e8e025d559bd9f2542",3,27,2,28,1,1
"8eee124893df84d742e2466e3129faee",5,25,1,29,0;19450977211905,1
"8ef179ca559dfa9820e43ce113583ffc",14,16,7,23,0;103335117172073,1
"8efffbae180340697c979222d81f1b3e",7,23,6,24,1,1
"8f18a057d65060625b3549c7b7e54efd",20,10,18,12,0;789170351739782,1
"8f249c8dc3f8f12423ddf5ef8d55e87e",23,7,21,9,0;771023976031026,1
"8f2ae56cb00ce37f9ee4e0a99be8a962",15,15,10,20,0;29491247843872,1
"8f3104b644c51e25408e47f9abd97e0e",0,30,1,29,1,1
"8f347c3ac1d88c7ae3cb5fc7c434642e",9,21,6,24,0;552003431365051,1
"8f47c25ed9c304d52b359592c2ec8107",5,25,5,25,1,1
"8f4b81696d1370a83ec73e5ae4989b2f",20,10,21,9,1,1
"8f54dde4ac3508da162a0414a4ba4cb0",10,20,10,20,1,1
"8f5c502a1a42a0e2ffad3db774e0518b",26,4,26,4,1,1
"8f5cace13a2a61f1bd133d5aef93eaf5",19,11,22,8,0;579559786479708,1
"8f9a2d7a86621a0c56121899602b8ac6",2,28,3,27,1,1
"8faf807c02bb715d5e90bb4aa9c73d00",7,23,1,29,0;0523148438587821,1
"8fb6fa0948c7b2a05e418c0aad7f754a",9,21,13,17,0;421975381019902,1
"8fc4c36e7c0e781fb6cef1930c28277c",14,16,9,21,0;288179642700918,1
"8ff87a3c033862a98cec868811fcd732",3,27,2,28,1,1
"8ffc09538e7d18b0cebd8667381d9090",7,23,7,23,1,1
"9016cefeb1b0765d1240f0e6e114b765",19,11,19,11,1,1
"90299e2d97f60fbf55c9b137eb774c95",3,27,1,29,0;611953612845674,1
"902c4248091bfcc08cb8f76b2d92fb03",14,16,15,15,1,1
"903c32cb119e381fae4cef56cd403243",3,27,1,29,0;611953612845674,1
"905f6707b530cc1f491cd623e0e5ce5b",13,17,6,24,0;0946107798680885,1
"906a28e943779e1e0ba47402c5001bda",14,16,15,15,1,1
"9076427f56128736459f28e63859385a",10,20,15,15,0;29491247843872,1
"907c0996d275e3efecd0ceb5c48ee83e",9,21,3,27,0;104164736603072,1
"90a26cef6bc43bf2d73dd13d954faba1",3,27,2,28,1,1
"90ac285b35c49124e2b049ed7aa6745d",3,27,3,27,1,1
"90b863a32bd4ee1f55bb4c3a1c88dd0e",3,27,1,29,0;611953612845674,1
"90bf9aa457e40a63942d99d179c3d110",16,14,10,20,0;192316886243639,1
"90cadffc7fedd0dfa7e59852f4bfdf7b",3,27,2,28,1,1
"90e4812b58aa5a2680c9a2bf4f035472",1,29,0,30,1,1
"90ec9a3509ff4d3ce5ca7f7414efa328",16,14,12,18,0;43789542152343,1
"90f1d47896eb1478e97dd48e56d2f5ab",4,26,4,26,1,1
"90f32092c62cc68d3791e4f400550ed1",1,29,1,29,1,1
"90f5cf15d62c183c1ecccc91cf80af1f",15,15,11,19,0;434815558704739,1
"90fc7b5e2ab975d8d639430e12aaec4a",30,0,30,0,1,1
"9104ed0f7bf0dbb28e8a668726a6b654",20,10,16,14,0;429569193194763,1
"91167897c81a0adac725e54201e5f0b7",4,26,4,26,1,1
"911d5094504324bf0df7b2d2841347d6",8,22,5,25,0;532092472759053,1
"912559a72dba86f0db4aef2e7fa33e8a",1,29,0,30,1,1
"913da990e605201857dbdf6a3f91dd1b",1,29,1,29,1,1
"913e1ad968e40c296dc9b3a4613dc19b",4,26,4,26,1,1
"9160645ae731e3bdf0631e67eafad815",10,20,13,17,0;595909840834582,1
"9166d17e8c1c76d5285ed26a3ea62418",1,29,0,30,1,1
"9166d7e3df6caf3c3626ac740609e49d",9,21,8,22,1,1
"917f430f3e5287364bb26f11e9e28af4",29,1,30,0,1,1
"917f52e5db28fded7bd7ead71180edc6",18,12,19,11,1,1
"91a6158752846b2db24063f06d197b3d",2,28,3,27,1,1
"91acc392f61daf68783f38d6590f70b0",6,24,8,22,0;761068496728027,1
"91b9a6096765bfe3b18e76acf5982435",1,29,0,30,1,1
"91cb2df90bfc9b858d7cc69b5a9752cb",8,22,3,27,0;180580403773783,1
"91cfb9eb14a42c00fd7af959a533a354",1,29,0,30,1,1
"91e07ecbdf2bce1a95b052af020e00e9",16,14,16,14,1,1
"91f1b8884f00aa1a1cbf18bc920addbb",15,15,16,14,1,1
"91f35622b28a66597f3f95a6ff38b530",2,28,2,28,1,1
"92029bdf9673ca396f605686df3c91a3",30,0,28,2,0;491525423728814,1
"920371ef528a15496d32a0ef8c1fe10c",4,26,5,25,1,1
"9207cbe77503bacffeca514a2b71e85a",4,26,3,27,1,1
"9227063050777114f416c245b77a4c2e",18,12,22,8,0;411756597048106,1
"9230520e49a9f6eddc03ee6dbefbcac3",1,29,0,30,1,1
"9232ec0184007f4746c62e56096ae5f9",7,23,8,22,1,1
"92461342e761be2ad3057eb7afe75eb7",1,29,0,30,1,1
"924da614a0751b98c3072b2517184d6f",4,26,2,28,0;670748519990268,1
"924e4dd87c225d208988548f362030ac",18,12,16,14,0;794774525639185,1
"92641639a4e134dc5563472ffc7245b2",0,30,1,29,1,1
"92661757c3a0890519d4bc0fa0372647",1,29,1,29,1,1
"9288bcb7eb237325d168504c9e8b9ac7",2,28,0,30,0;491525423728814,1
"928a637659e5f3e1cb28d5be28db1471",15,15,16,14,1,1
"929ac7d5479f3f25b16944b6374db92f",11,19,12,18,1,1
"92a78c1af56029044c717b34036d0344",14,16,14,16,1,1
"92a8cb483465dce45bf273e0552b0927",2,28,3,27,1,1
"92b95f4058e43217b29ecae860f880f5",1,29,1,29,1,1
"92cf38059ba07f5b3f7861029799dc86",7,23,4,26,0;506177594327247,1
"92dc8cc72946558e19ef28e1be788ee0",3,27,2,28,1,1
"92e543dd7bdb710948ac4bbca17dd11c",4,26,5,25,1,1
"92ec6e2bb1a2f2e02a438a48620525c6",4,26,3,27,1,1
"930043d4eeb1c2edbfda8b9f8c9b160d",11,19,9,21,0;784652573562777,1
"9305a438947c5199e6f201881e362629",13,17,9,21,0;421975381019902,1
"93096f61db3cc510f96ec127a5099276",5,25,2,28,0;42380990998297,1
"931006cad75d33a0ae47dd558a8325e9",6,24,4,26,0;730642324178498,1
"9318456057a58bf9f48b469cfed2fa13",1,29,1,29,1,1
"93217f5dbcec10957a6d1ef9390ea4d3",2,28,3,27,1,1
"932709a88cb95872ae74ce131c054bcc",5,25,4,26,1,1
"932d31c995e7591a756ad9348e101b4b",1,29,0,30,1,1
"932dc798997a4ca06bd4a8f0b30f4128",2,28,1,29,1,1
"93469483d24d7c24c431ff44ea9b3717",4,26,6,24,0;730642324178498,1
"935212b97c652c22289220045bc60f3a",19,11,20,10,1,1
"9355a2b0039b8a2c707c64d948716a58",5,25,4,26,1,1
"935b48820f22138e11c5baf5872e678b",27,3,24,6,0;471644558965516,1
"9376a6b5fa4a57521836e861fbc6d0c1",9,21,5,25,0;360360454782322,1
"93834701480d2e050a041ccc6089391d",1,29,2,28,1,1
"938ac4bd66def390f6b13a359536458a",1,29,0,30,1,1
"93d8e2bf957dd028cb6c78ebc68891d5",13,17,7,23,0;170221703169285,1
"93ea02edebe4b8e9f956f3034461c353",3,27,3,27,1,1
"93ed9ab0bc3f02816571a1c7c8e5b75a",11,19,12,18,1,1
"93ee6cdeaa03d040e9cfd0a44d5d44c0",3,27,2,28,1,1
"93eedff3c51a92979b7e0e3d09b4f736",3,27,3,27,1,1
"93f19d36e75ef20d6168680f364006e1",23,7,21,9,0;771023976031026,1
"93fec1ebcb231fca428195f9a9392f89",7,23,8,22,1,1
"9401bf1d701c62fefa67cacbd087ea59",11,19,11,19,1,1
"9411bbe3ce22b7626a00a899ce93d80f",9,21,11,19,0;784652573562777,1
"941523986f72b37c8e5864c5a0b92a42",7,23,2,28,0;145499224993612,1
"9417eebda6c95ae9e3cad41bf082bc54",3,27,3,27,1,1
"942b1abd7fa903c92e26ec644a30a04c",27,3,21,9,0;104164736603072,1
"94337f8c33586696047bae5dd3b13fe7",9,21,10,20,1,1
"943f9ed620c3bf7d3a43110133c0ab85",4,26,3,27,1,1
"94402b807c8a44446114b998efd44c31",1,29,2,28,1,1
"944cf36a4bc144779d1ccbc857437f76",15,15,12,18,0;604208013732714,1
"944d841c9e8590c0ceb2b61e6cc10e2a",11,19,8,22,0;579559786479708,1
"945524c4207bf97c4446164489c8f992",9,21,7,23,0;771023976031026,1
"94604e680e291d4f5bca72a158542f1c",10,20,10,20,1,1
"9460adb6fb7f2d993e506453e227a0d3",8,22,7,23,1,1
"9460b4efc61a8b38280343d108f3b635",0,30,1,29,1,1
"94621dfbb1d3dc9c5a7610fb73e5c333",11,19,13,17,0;792494242590731,1
"9463657f9961c6a209f100a79bffeea8",13,17,5,25,0;0470223259482567,1
"94717dff3489b524ae92c1bd535a2d4c",9,21,8,22,1,1
"9471aa94d7545f002784235c4c166411",14,16,14,16,1,1
"94726f19ebf4b309156483baab91b3f4",8,22,6,24,0;761068496728027,1
"947376dce2bd2efa4f50c16b90eb8061",19,11,15,15,0;434815558704739,1
"948b265acdfd9af2f1192449d91ca6e8",0,30,5,25,0;052185548617306,1
"948d5dd64660ea79a3eb13ce0b468414",10,20,11,19,1,1
"9492e50312c8eea68eded45e04510b5a",15,15,17,13,0;79610715858958,1
"949b96e29d9d3d67f866b455e9465d0c",1,29,0,30,1,1
"94b640a6127d03d14fa80308089e1af7",1,29,1,29,1,1
"94c0e95e9838f2d9c83424289a542fd1",10,20,6,24,0;38165411884707,1
"94d047f0f3e4e1efcc1efd4d41c76200",6,24,4,26,0;730642324178498,1
"94d2af14113b51e18d679f8b682bb9ad",29,1,30,0,1,1
"94d898c0919fbc288b5583a711a69129",11,19,7,23,0;398508976829821,1
"94da80494c17405344a3bb6f01daca80",9,21,12,18,0;588882185892575,1
"94e30104cca38db17a5a3a24104c5f88",8,22,4,26,0;333411738115205,1
